datetime,adj_close,adj_close,adj_close,close,close,close,high,high,high,low,low,low,open,open,open,volume,volume,volume,symbol,month
2025-09-01 03:45:00+00:00,1569.0,19.0,137.49000549316406,1569.0,19.0,137.49000549316406,1571.699951171875,19.0,138.9499969482422,1567.199951171875,19.0,133.60000610351562,1570.9000244140625,19.0,133.60000610351562,0.0,0.0,0.0,DRCSYSTEMS,2025-09
2025-09-01 03:50:00+00:00,1567.0999755859375,19.15999984741211,136.83999633789062,1567.0999755859375,19.15999984741211,136.83999633789062,1569.699951171875,19.170000076293945,137.49000549316406,1566.199951171875,19.0,136.0,1567.699951171875,19.0,137.49000549316406,202.0,300.0,1194.0,DRCSYSTEMS,2025-09
2025-09-01 03:55:00+00:00,1563.300048828125,19.09000015258789,136.8000030517578,1563.300048828125,19.09000015258789,136.8000030517578,1567.0999755859375,19.170000076293945,136.83999633789062,1563.300048828125,18.979999542236328,135.0,1567.0999755859375,19.170000076293945,136.83999633789062,163.0,3307.0,1999.0,DRCSYSTEMS,2025-09
2025-09-01 04:00:00+00:00,1564.0999755859375,19.149999618530273,135.0,1564.0999755859375,19.149999618530273,135.0,1565.5999755859375,19.149999618530273,136.8000030517578,1564.0999755859375,19.149999618530273,135.0,1565.5999755859375,19.149999618530273,136.75,71.0,0.0,3348.0,DRCSYSTEMS,2025-09
2025-09-01 04:05:00+00:00,1563.9000244140625,19.0,135.99000549316406,1563.9000244140625,19.0,135.99000549316406,1563.9000244140625,19.149999618530273,136.0,1562.199951171875,19.0,135.0,1562.199951171875,19.149999618530273,135.9199981689453,3.0,1617.0,2067.0,DRCSYSTEMS,2025-09
2025-09-01 04:10:00+00:00,1568.0,18.979999542236328,135.0,1568.0,18.979999542236328,135.0,1568.0,19.0,135.99000549316406,1564.800048828125,18.979999542236328,134.50999450683594,1565.4000244140625,19.0,135.0500030517578,104.0,1055.0,1965.0,DRCSYSTEMS,2025-09
2025-09-01 04:15:00+00:00,1561.9000244140625,19.0,135.99000549316406,1561.9000244140625,19.0,135.99000549316406,1571.699951171875,19.0,136.0,1561.9000244140625,18.979999542236328,134.50999450683594,1571.699951171875,18.979999542236328,135.0,5360.0,2680.0,935.0,DRCSYSTEMS,2025-09
2025-09-01 04:20:00+00:00,1561.9000244140625,19.0,135.85000610351562,1561.9000244140625,19.0,135.85000610351562,1561.9000244140625,19.0,136.0,1557.0,19.0,135.85000610351562,1559.0999755859375,19.0,135.99000549316406,73.0,0.0,1541.0,DRCSYSTEMS,2025-09
2025-09-01 04:25:00+00:00,,18.610000610351562,136.0,,18.610000610351562,136.0,,19.0,136.0,,18.600000381469727,135.17999267578125,,19.0,135.85000610351562,,3903.0,326.0,DRCSYSTEMS,2025-09
2025-09-01 04:30:00+00:00,1564.5999755859375,19.0,135.75,1564.5999755859375,19.0,135.75,1564.5999755859375,19.0,136.0,1563.0999755859375,18.5,135.75,1563.0999755859375,18.5,135.85000610351562,101.0,1725.0,707.0,DRCSYSTEMS,2025-09
