datetime,adj_close,adj_close.1,adj_close.2,adj_close.3,adj_close.4,close,close.1,close.2,close.3,close.4,high,high.1,high.2,high.3,high.4,low,low.1,low.2,low.3,low.4,open,open.1,open.2,open.3,open.4,volume,volume.1,volume.2,volume.3,volume.4,symbol,month
2025-10-01 03:45:00+00:00,204.75,872.5,24.989999771118164,277.0,164.91000366210938,204.75,872.5,24.989999771118164,277.0,164.91000366210938,204.9900054931641,873.25,24.989999771118164,278.54998779296875,164.91000366210938,204.0,864.3499755859375,24.5,275.0,164.91000366210938,204.0,864.7999877929688,24.68000030517578,275.0,164.91000366210938,0.0,0.0,0.0,0.0,0.0,NARMADA,2025-10
2025-10-01 03:50:00+00:00,205.509994506836,873.0,25.229999542236328,278.70001220703125,164.91000366210938,205.509994506836,873.0,25.229999542236328,278.70001220703125,164.91000366210938,205.509994506836,873.0,25.280000686645508,278.75,164.91000366210938,204.7400054931641,871.25,24.979999542236328,277.0,164.25,204.97999572753903,872.5,24.979999542236328,277.0,164.25,958.0,7266.0,12563.0,904.0,75.0,NARMADA,2025-10
2025-10-01 03:55:00+00:00,205.5,873.7000122070312,25.100000381469727,277.5,164.25,205.5,873.7000122070312,25.100000381469727,277.5,164.25,205.6699981689453,874.7999877929688,25.209999084472656,278.79998779296875,164.25,205.5,870.75,25.100000381469727,277.5,164.25,205.6699981689453,873.0,25.209999084472656,278.79998779296875,164.25,874.0,8925.0,2062.0,648.0,64.0,NARMADA,2025-10
2025-10-01 04:00:00+00:00,205.8000030517578,870.5499877929688,25.25,280.8999938964844,164.35000610351562,205.8000030517578,870.5499877929688,25.25,280.8999938964844,164.35000610351562,205.8000030517578,874.9000244140625,25.25,281.04998779296875,164.35000610351562,204.8000030517578,870.0,25.100000381469727,277.6000061035156,164.35000610351562,204.8000030517578,874.4500122070312,25.100000381469727,277.6000061035156,164.35000610351562,127.0,3896.0,2639.0,700.0,35.0,NARMADA,2025-10
2025-10-01 04:05:00+00:00,205.6000061035156,871.5,25.200000762939453,279.70001220703125,,205.6000061035156,871.5,25.200000762939453,279.70001220703125,,205.97999572753903,873.75,25.25,281.04998779296875,,205.6000061035156,870.6500244140625,25.200000762939453,278.29998779296875,,205.97999572753903,870.6500244140625,25.25,281.04998779296875,,859.0,3788.0,917.0,301.0,,NARMADA,2025-10
2025-10-01 04:10:00+00:00,205.5399932861328,874.5999755859375,25.200000762939453,280.1499938964844,,205.5399932861328,874.5999755859375,25.200000762939453,280.1499938964844,,205.6000061035156,875.7999877929688,25.25,280.1499938964844,,205.5399932861328,871.5999755859375,25.190000534057617,280.1499938964844,,205.6000061035156,871.5999755859375,25.200000762939453,280.1499938964844,,0.0,11410.0,5093.0,29.0,,NARMADA,2025-10
2025-10-01 04:15:00+00:00,205.3800048828125,875.7999877929688,25.1299991607666,280.54998779296875,166.89999389648438,205.3800048828125,875.7999877929688,25.1299991607666,280.54998779296875,166.89999389648438,205.3800048828125,876.2000122070312,25.14999961853028,280.54998779296875,166.89999389648438,205.3800048828125,874.0499877929688,25.1299991607666,280.1499938964844,166.89999389648438,205.3800048828125,874.25,25.14999961853028,280.29998779296875,166.89999389648438,4.0,3733.0,1868.0,352.0,1.0,NARMADA,2025-10
2025-10-01 04:20:00+00:00,,873.5999755859375,25.14999961853028,280.1499938964844,,,873.5999755859375,25.14999961853028,280.1499938964844,,,875.1500244140625,25.14999961853028,280.54998779296875,,,872.5,25.100000381469727,280.1499938964844,,,875.1500244140625,25.1299991607666,280.54998779296875,,,3533.0,4080.0,189.0,,NARMADA,2025-10
2025-10-01 04:25:00+00:00,205.2899932861328,874.0999755859375,25.14999961853028,279.54998779296875,,205.2899932861328,874.0999755859375,25.14999961853028,279.54998779296875,,205.4199981689453,874.0999755859375,25.14999961853028,279.8999938964844,,205.1499938964844,872.6500244140625,25.09000015258789,279.29998779296875,,205.4199981689453,873.5999755859375,25.09000015258789,279.29998779296875,,156.0,1067.0,1134.0,109.0,,NARMADA,2025-10
2025-10-01 04:30:00+00:00,205.259994506836,873.5,25.1299991607666,282.0,166.89999389648438,205.259994506836,873.5,25.1299991607666,282.0,166.89999389648438,205.259994506836,874.7999877929688,25.1299991607666,282.0,166.89999389648438,205.259994506836,873.4000244140625,25.1299991607666,279.0,166.89999389648438,205.259994506836,874.0999755859375,25.1299991607666,279.0,166.89999389648438,91.0,847.0,1189.0,679.0,333.0,NARMADA,2025-10
2025-10-01 04:35:00+00:00,205.0399932861328,874.0999755859375,25.0,281.0,167.58999633789062,205.0399932861328,874.0999755859375,25.0,281.0,167.58999633789062,205.0399932861328,875.5499877929688,25.059999465942383,282.0,167.58999633789062,205.0200042724609,872.8499755859375,25.0,281.0,167.58999633789062,205.0200042724609,873.5,25.059999465942383,281.0,167.58999633789062,468.0,3971.0,5579.0,139.0,0.0,NARMADA,2025-10
2025-10-01 04:40:00+00:00,,875.0,24.950000762939453,281.79998779296875,,,875.0,24.950000762939453,281.79998779296875,,,875.5,25.1200008392334,281.79998779296875,,,873.8499755859375,24.920000076293945,281.0,,,874.0999755859375,25.1200008392334,281.5,,,3120.0,1473.0,126.0,,NARMADA,2025-10
2025-10-01 04:45:00+00:00,205.3999938964844,874.6500244140625,24.93000030517578,281.5,,205.3999938964844,874.6500244140625,24.93000030517578,281.5,,205.3999938964844,875.75,24.93000030517578,282.0,,205.3500061035156,874.6500244140625,24.799999237060547,281.5,,205.3500061035156,874.9500122070312,24.799999237060547,282.0,,58.0,861.0,603.0,57.0,,NARMADA,2025-10
2025-10-01 04:50:00+00:00,205.3699951171875,875.0,24.940000534057617,281.0,,205.3699951171875,875.0,24.940000534057617,281.0,,205.38999938964844,875.5,24.989999771118164,281.1000061035156,,205.3699951171875,873.6500244140625,24.81999969482422,281.0,,205.38999938964844,874.3499755859375,24.81999969482422,281.0,,27.0,1101.0,1765.0,438.0,,NARMADA,2025-10
2025-10-01 04:55:00+00:00,205.0200042724609,873.3499755859375,25.1299991607666,281.0,167.49000549316406,205.0200042724609,873.3499755859375,25.1299991607666,281.0,167.49000549316406,205.02999877929688,875.1500244140625,25.14999961853028,281.1000061035156,167.49000549316406,205.0200042724609,873.0499877929688,25.049999237060547,281.0,167.49000549316406,205.02999877929688,875.1500244140625,25.049999237060547,281.1000061035156,167.49000549316406,2018.0,1125.0,6529.0,524.0,28.0,NARMADA,2025-10
2025-10-01 05:00:00+00:00,205.0200042724609,872.75,,281.0,,205.0200042724609,872.75,,281.0,,205.0200042724609,875.2999877929688,,281.0,,205.0200042724609,872.75,,281.0,,205.0200042724609,874.0,,281.0,,852.0,1598.0,,0.0,,NARMADA,2025-10
2025-10-01 05:05:00+00:00,,873.0999755859375,25.13999938964844,280.8500061035156,,,873.0999755859375,25.13999938964844,280.8500061035156,,,874.0999755859375,25.13999938964844,280.8500061035156,,,872.75,25.13999938964844,280.75,,,873.4000244140625,25.13999938964844,280.75,,,1969.0,596.0,0.0,,NARMADA,2025-10
2025-10-01 05:10:00+00:00,205.3699951171875,871.7999877929688,25.1299991607666,279.1000061035156,,205.3699951171875,871.7999877929688,25.1299991607666,279.1000061035156,,205.3699951171875,873.5499877929688,25.1299991607666,280.45001220703125,,205.3699951171875,871.7999877929688,25.1299991607666,279.1000061035156,,205.3699951171875,872.9500122070312,25.1299991607666,280.45001220703125,,96.0,29548.0,0.0,42.0,,NARMADA,2025-10
2025-10-01 05:15:00+00:00,,872.0,25.13999938964844,277.04998779296875,,,872.0,25.13999938964844,277.04998779296875,,,872.0,25.13999938964844,279.45001220703125,,,871.7999877929688,25.1299991607666,277.04998779296875,,,871.7999877929688,25.1299991607666,279.45001220703125,,,2969.0,664.0,1392.0,,NARMADA,2025-10
2025-10-01 05:20:00+00:00,205.08999633789065,874.0,25.01000022888184,277.5,,205.08999633789065,874.0,25.01000022888184,277.5,,205.08999633789065,874.3499755859375,25.13999938964844,277.5,,205.08999633789065,871.7999877929688,25.01000022888184,276.0,,205.08999633789065,871.7999877929688,25.13999938964844,277.0,,0.0,7344.0,425.0,1032.0,,NARMADA,2025-10
2025-10-01 05:25:00+00:00,,874.2000122070312,25.13999938964844,277.6000061035156,,,874.2000122070312,25.13999938964844,277.6000061035156,,,874.7999877929688,25.13999938964844,277.70001220703125,,,872.3499755859375,25.01000022888184,277.1499938964844,,,874.0,25.01000022888184,277.1499938964844,,,3536.0,1070.0,284.0,,NARMADA,2025-10
2025-10-01 05:30:00+00:00,,875.2999877929688,25.13999938964844,277.04998779296875,165.0,,875.2999877929688,25.13999938964844,277.04998779296875,165.0,,876.3499755859375,25.13999938964844,277.04998779296875,165.0,,874.0,25.01000022888184,277.04998779296875,165.0,,874.25,25.13999938964844,277.04998779296875,165.0,,4883.0,89.0,0.0,500.0,NARMADA,2025-10
2025-10-01 05:35:00+00:00,205.0200042724609,874.0999755859375,25.13999938964844,277.95001220703125,164.5,205.0200042724609,874.0999755859375,25.13999938964844,277.95001220703125,164.5,205.0200042724609,875.75,25.13999938964844,277.95001220703125,165.02000427246094,205.0200042724609,874.0999755859375,25.13999938964844,277.6000061035156,164.25,205.0200042724609,875.3499755859375,25.13999938964844,277.6000061035156,165.02000427246094,57.0,14702.0,133.0,0.0,14730.0,NARMADA,2025-10
2025-10-01 05:40:00+00:00,,873.8499755859375,25.01000022888184,278.1499938964844,165.0,,873.8499755859375,25.01000022888184,278.1499938964844,165.0,,874.25,25.13999938964844,278.1499938964844,165.0,,873.5999755859375,25.01000022888184,278.1499938964844,165.0,,874.0499877929688,25.13999938964844,278.1499938964844,165.0,,509.0,192.0,20.0,11801.0,NARMADA,2025-10
