datetime,adj_close,close,high,low,open,volume,symbol,month
2025-10-01 03:45:00+00:00,1326.699951171875,1326.699951171875,1333.5999755859375,1322.9000244140625,1333.199951171875,0,TECHNOE,2025-10
2025-10-01 03:50:00+00:00,1331.800048828125,1331.800048828125,1331.800048828125,1325.0,1328.0999755859375,3544,TECHNOE,2025-10
2025-10-01 03:55:00+00:00,1332.300048828125,1332.300048828125,1333.800048828125,1319.0,1331.300048828125,18873,TECHNOE,2025-10
2025-10-01 04:00:00+00:00,1335.699951171875,1335.699951171875,1335.699951171875,1328.0999755859375,1332.5999755859375,4233,TECHNOE,2025-10
2025-10-01 04:05:00+00:00,1335.800048828125,1335.800048828125,1339.9000244140625,1332.4000244140625,1335.300048828125,2968,TECHNOE,2025-10
2025-10-01 04:10:00+00:00,1338.5999755859375,1338.5999755859375,1342.199951171875,1336.800048828125,1336.800048828125,2252,TECHNOE,2025-10
2025-10-01 04:15:00+00:00,1340.9000244140625,1340.9000244140625,1341.4000244140625,1337.699951171875,1338.5999755859375,300,TECHNOE,2025-10
2025-10-01 04:20:00+00:00,1336.9000244140625,1336.9000244140625,1339.9000244140625,1334.5,1339.9000244140625,2773,TECHNOE,2025-10
2025-10-01 04:25:00+00:00,1335.5999755859375,1335.5999755859375,1338.300048828125,1335.5999755859375,1337.800048828125,1375,TECHNOE,2025-10
2025-10-01 04:30:00+00:00,1335.800048828125,1335.800048828125,1337.5,1334.0,1336.300048828125,1456,TECHNOE,2025-10
2025-10-01 04:35:00+00:00,1335.0,1335.0,1336.199951171875,1333.5,1335.9000244140625,2322,TECHNOE,2025-10
2025-10-01 04:40:00+00:00,1341.0,1341.0,1342.4000244140625,1336.0,1336.199951171875,1676,TECHNOE,2025-10
2025-10-01 04:45:00+00:00,1346.4000244140625,1346.4000244140625,1348.0,1339.9000244140625,1339.9000244140625,2810,TECHNOE,2025-10
2025-10-01 04:50:00+00:00,1355.9000244140625,1355.9000244140625,1357.699951171875,1346.800048828125,1346.800048828125,8560,TECHNOE,2025-10
2025-10-01 04:55:00+00:00,1364.9000244140625,1364.9000244140625,1364.9000244140625,1356.0,1356.0,8737,TECHNOE,2025-10
2025-10-01 05:00:00+00:00,1361.199951171875,1361.199951171875,1367.699951171875,1361.199951171875,1367.699951171875,2398,TECHNOE,2025-10
2025-10-01 05:05:00+00:00,1359.4000244140625,1359.4000244140625,1364.0,1358.699951171875,1360.4000244140625,2558,TECHNOE,2025-10
2025-10-01 05:10:00+00:00,1358.9000244140625,1358.9000244140625,1361.0,1357.0,1358.800048828125,3319,TECHNOE,2025-10
2025-10-01 05:15:00+00:00,1357.199951171875,1357.199951171875,1359.0999755859375,1354.0,1357.9000244140625,2652,TECHNOE,2025-10
2025-10-01 05:20:00+00:00,1356.0999755859375,1356.0999755859375,1357.199951171875,1354.5,1356.0,1626,TECHNOE,2025-10
2025-10-01 05:25:00+00:00,1352.300048828125,1352.300048828125,1357.300048828125,1352.300048828125,1356.0,1178,TECHNOE,2025-10
