datetime,adj_close,adj_close.1,close,close.1,high,high.1,low,low.1,open,open.1,volume,volume.1,symbol,month
2025-10-01 03:45:00+00:00,1593.9000244140625,,1593.9000244140625,,1606.9000244140625,,1581.800048828125,,1594.0,,0.0,,GROBTEA,2025-10
2025-10-01 03:50:00+00:00,1608.300048828125,,1608.300048828125,,1608.300048828125,,1592.0999755859375,,1596.5999755859375,,2271.0,,GROBTEA,2025-10
2025-10-01 03:55:00+00:00,1602.5999755859375,,1602.5999755859375,,1608.800048828125,,1602.5999755859375,,1608.800048828125,,1560.0,,GROBTEA,2025-10
2025-10-01 04:00:00+00:00,1606.800048828125,,1606.800048828125,,1608.0,,1602.300048828125,,1603.199951171875,,1117.0,,GROBTEA,2025-10
2025-10-01 04:05:00+00:00,1607.4000244140625,,1607.4000244140625,,1608.0,,1604.800048828125,,1606.800048828125,,281.0,,GROBTEA,2025-10
2025-10-01 04:10:00+00:00,1609.699951171875,,1609.699951171875,,1614.0,,1607.4000244140625,,1607.4000244140625,,878.0,,GROBTEA,2025-10
2025-10-01 04:15:00+00:00,1612.9000244140625,1064.5999755859375,1612.9000244140625,1064.5999755859375,1612.9000244140625,1064.5999755859375,1603.5999755859375,1064.5999755859375,1607.199951171875,1064.5999755859375,435.0,0.0,GROBTEA,2025-10
2025-10-01 04:20:00+00:00,1609.0,1076.0,1609.0,1076.0,1611.699951171875,1076.0,1608.5,1076.0,1611.5999755859375,1076.0,225.0,2.0,GROBTEA,2025-10
2025-10-01 04:25:00+00:00,1605.5,,1605.5,,1606.5999755859375,,1603.0999755859375,,1606.5999755859375,,437.0,,GROBTEA,2025-10
2025-10-01 04:30:00+00:00,1597.5,1084.800048828125,1597.5,1084.800048828125,1604.9000244140625,1084.800048828125,1595.0,1084.800048828125,1603.5999755859375,1084.800048828125,825.0,2.0,GROBTEA,2025-10
2025-10-01 04:35:00+00:00,1603.800048828125,1084.800048828125,1603.800048828125,1084.800048828125,1603.800048828125,1084.800048828125,1594.0,1084.800048828125,1595.0999755859375,1084.800048828125,231.0,10.0,GROBTEA,2025-10
2025-10-01 04:40:00+00:00,1604.0999755859375,,1604.0999755859375,,1604.699951171875,,1600.0999755859375,,1604.0,,296.0,,GROBTEA,2025-10
2025-10-01 04:45:00+00:00,1605.0,1065.4000244140625,1605.0,1065.4000244140625,1605.0,1065.4000244140625,1601.699951171875,1065.4000244140625,1601.699951171875,1065.4000244140625,297.0,4.0,GROBTEA,2025-10
2025-10-01 04:50:00+00:00,1607.300048828125,1066.199951171875,1607.300048828125,1066.199951171875,1607.300048828125,1066.199951171875,1603.0999755859375,1066.199951171875,1603.0999755859375,1066.199951171875,80.0,10.0,GROBTEA,2025-10
2025-10-01 04:55:00+00:00,1606.699951171875,,1606.699951171875,,1607.300048828125,,1606.699951171875,,1607.199951171875,,252.0,,GROBTEA,2025-10
2025-10-01 05:00:00+00:00,1611.300048828125,,1611.300048828125,,1612.4000244140625,,1605.0,,1607.0,,615.0,,GROBTEA,2025-10
2025-10-01 05:05:00+00:00,1606.800048828125,,1606.800048828125,,1610.0,,1606.800048828125,,1609.0,,185.0,,GROBTEA,2025-10
2025-10-01 05:10:00+00:00,1607.0,,1607.0,,1607.5999755859375,,1605.4000244140625,,1606.800048828125,,157.0,,GROBTEA,2025-10
2025-10-01 05:15:00+00:00,1606.5999755859375,,1606.5999755859375,,1607.800048828125,,1604.699951171875,,1607.800048828125,,71.0,,GROBTEA,2025-10
2025-10-01 05:20:00+00:00,1601.300048828125,,1601.300048828125,,1606.5999755859375,,1601.300048828125,,1604.9000244140625,,240.0,,GROBTEA,2025-10
2025-10-01 05:25:00+00:00,1601.0,,1601.0,,1604.0999755859375,,1601.0,,1604.0999755859375,,262.0,,GROBTEA,2025-10
2025-10-01 05:30:00+00:00,1606.0,,1606.0,,1606.0,,1600.9000244140625,,1601.300048828125,,480.0,,GROBTEA,2025-10
2025-10-01 05:35:00+00:00,1603.300048828125,,1603.300048828125,,1606.0,,1601.9000244140625,,1606.0,,270.0,,GROBTEA,2025-10
2025-10-01 05:40:00+00:00,1605.300048828125,,1605.300048828125,,1605.300048828125,,1603.300048828125,,1604.0999755859375,,76.0,,GROBTEA,2025-10
2025-10-01 05:45:00+00:00,1603.0,,1603.0,,1604.9000244140625,,1602.0,,1602.0,,354.0,,GROBTEA,2025-10
2025-10-01 05:50:00+00:00,1607.5,,1607.5,,1609.0,,1602.0,,1602.300048828125,,903.0,,GROBTEA,2025-10
2025-10-01 05:55:00+00:00,1619.0,,1619.0,,1621.5999755859375,,1608.9000244140625,,1608.9000244140625,,2755.0,,GROBTEA,2025-10
2025-10-01 06:00:00+00:00,1614.5999755859375,1066.5,1614.5999755859375,1066.5,1618.300048828125,1066.5,1613.800048828125,1066.5,1618.300048828125,1066.5,237.0,1.0,GROBTEA,2025-10
2025-10-01 06:05:00+00:00,1614.5999755859375,,1614.5999755859375,,1616.4000244140625,,1611.5999755859375,,1616.4000244140625,,587.0,,GROBTEA,2025-10
2025-10-01 06:10:00+00:00,1613.0,1109.800048828125,1613.0,1109.800048828125,1615.199951171875,1109.800048828125,1612.9000244140625,1082.0,1615.199951171875,1082.0,125.0,47.0,GROBTEA,2025-10
2025-10-01 06:15:00+00:00,1612.5999755859375,1108.0,1612.5999755859375,1108.0,1613.9000244140625,1108.0,1612.5999755859375,1108.0,1612.5999755859375,1108.0,4.0,0.0,GROBTEA,2025-10
2025-10-01 06:20:00+00:00,1619.800048828125,1075.0,1619.800048828125,1075.0,1622.0,1075.0,1613.0999755859375,1075.0,1614.699951171875,1075.0,874.0,2.0,GROBTEA,2025-10
2025-10-01 06:25:00+00:00,1621.9000244140625,,1621.9000244140625,,1623.0,,1619.800048828125,,1619.800048828125,,132.0,,GROBTEA,2025-10
2025-10-01 06:30:00+00:00,1626.0,,1626.0,,1628.0,,1618.199951171875,,1620.699951171875,,550.0,,GROBTEA,2025-10
2025-10-01 06:35:00+00:00,1616.199951171875,1075.0,1616.199951171875,1075.0,1628.800048828125,1075.0,1612.5,1075.0,1628.800048828125,1075.0,1447.0,17.0,GROBTEA,2025-10
2025-10-01 06:40:00+00:00,1619.5999755859375,,1619.5999755859375,,1619.9000244140625,,1616.199951171875,,1616.199951171875,,294.0,,GROBTEA,2025-10
2025-10-01 06:45:00+00:00,1619.699951171875,,1619.699951171875,,1619.800048828125,,1617.800048828125,,1619.699951171875,,141.0,,GROBTEA,2025-10
2025-10-01 06:50:00+00:00,1619.0,,1619.0,,1619.800048828125,,1615.0,,1619.800048828125,,390.0,,GROBTEA,2025-10
2025-10-01 06:55:00+00:00,1618.0999755859375,,1618.0999755859375,,1619.0,,1615.199951171875,,1619.0,,183.0,,GROBTEA,2025-10
2025-10-01 07:00:00+00:00,1620.0,,1620.0,,1620.0,,1616.800048828125,,1618.0,,307.0,,GROBTEA,2025-10
2025-10-01 07:05:00+00:00,1619.0999755859375,,1619.0999755859375,,1620.0,,1616.9000244140625,,1620.0,,1311.0,,GROBTEA,2025-10
2025-10-01 07:10:00+00:00,1619.300048828125,,1619.300048828125,,1619.300048828125,,1616.5999755859375,,1617.5,,268.0,,GROBTEA,2025-10
2025-10-01 07:15:00+00:00,1617.699951171875,,1617.699951171875,,1619.300048828125,,1615.699951171875,,1619.300048828125,,249.0,,GROBTEA,2025-10
2025-10-01 07:20:00+00:00,1617.4000244140625,,1617.4000244140625,,1618.199951171875,,1615.0999755859375,,1617.0999755859375,,207.0,,GROBTEA,2025-10
2025-10-01 07:25:00+00:00,1616.0,,1616.0,,1618.5,,1615.699951171875,,1617.5,,88.0,,GROBTEA,2025-10
2025-10-01 07:30:00+00:00,1617.800048828125,,1617.800048828125,,1618.5999755859375,,1616.0999755859375,,1616.0999755859375,,253.0,,GROBTEA,2025-10
2025-10-01 07:35:00+00:00,1617.800048828125,,1617.800048828125,,1618.0,,1616.0999755859375,,1617.800048828125,,110.0,,GROBTEA,2025-10
2025-10-01 07:40:00+00:00,1616.199951171875,,1616.199951171875,,1617.9000244140625,,1616.0999755859375,,1616.300048828125,,16.0,,GROBTEA,2025-10
2025-10-01 07:45:00+00:00,1616.0,1071.0,1616.0,1071.0,1618.0999755859375,1071.0,1616.0,1071.0,1616.199951171875,1071.0,166.0,2.0,GROBTEA,2025-10
2025-10-01 07:50:00+00:00,1618.0999755859375,,1618.0999755859375,,1620.0,,1610.5999755859375,,1618.0,,1204.0,,GROBTEA,2025-10
2025-10-01 07:55:00+00:00,1616.300048828125,,1616.300048828125,,1618.300048828125,,1616.0999755859375,,1616.5999755859375,,69.0,,GROBTEA,2025-10
2025-10-01 08:00:00+00:00,1617.0999755859375,1071.0,1617.0999755859375,1071.0,1618.4000244140625,1071.0,1615.800048828125,1071.0,1616.300048828125,1071.0,134.0,5.0,GROBTEA,2025-10
2025-10-01 08:05:00+00:00,1618.0,,1618.0,,1618.199951171875,,1615.800048828125,,1615.800048828125,,110.0,,GROBTEA,2025-10
