datetime,adj_close,adj_close.1,adj_close.2,close,close.1,close.2,high,high.1,high.2,low,low.1,low.2,open,open.1,open.2,volume,volume.1,volume.2,symbol,month
2025-10-01 03:45:00+00:00,,10.470000267028809,178.61000061035156,,10.470000267028809,178.61000061035156,,10.470000267028809,179.0500030517578,,10.470000267028809,177.72999572753906,,10.470000267028809,178.39999389648438,,0.0,0.0,ADL,2025-10
2025-10-01 03:50:00+00:00,,,179.44000244140625,,,179.44000244140625,,,179.6300048828125,,,178.1999969482422,,,178.38999938964844,,,9850.0,ADL,2025-10
2025-10-01 03:55:00+00:00,,,179.52999877929688,,,179.52999877929688,,,179.5800018310547,,,178.2100067138672,,,179.5800018310547,,,5926.0,ADL,2025-10
2025-10-01 04:00:00+00:00,,10.489999771118164,179.44000244140625,,10.489999771118164,179.44000244140625,,10.489999771118164,179.9600067138672,,10.489999771118164,179.32000732421875,,10.489999771118164,179.52999877929688,,604.0,3432.0,ADL,2025-10
2025-10-01 04:05:00+00:00,82.19999694824219,10.489999771118164,179.47000122070312,82.19999694824219,10.489999771118164,179.47000122070312,82.20999908447266,10.489999771118164,180.25,82.19999694824219,10.489999771118164,179.4499969482422,82.20999908447266,10.489999771118164,179.69000244140625,0.0,44.0,2587.0,ADL,2025-10
2025-10-01 04:10:00+00:00,,10.479999542236328,180.0399932861328,,10.479999542236328,180.0399932861328,,10.479999542236328,180.32000732421875,,10.479999542236328,179.66000366210938,,10.479999542236328,179.66000366210938,,23.0,2652.0,ADL,2025-10
2025-10-01 04:15:00+00:00,,10.470000267028809,179.3000030517578,,10.470000267028809,179.3000030517578,,10.479999542236328,180.0399932861328,,10.470000267028809,179.3000030517578,,10.479999542236328,180.0399932861328,,955.0,2696.0,ADL,2025-10
2025-10-01 04:20:00+00:00,82.19999694824219,,178.8000030517578,82.19999694824219,,178.8000030517578,82.19999694824219,,179.41000366210938,82.19999694824219,,178.75999450683594,82.19999694824219,,179.32000732421875,0.0,,4877.0,ADL,2025-10
2025-10-01 04:25:00+00:00,,10.710000038146973,179.10000610351562,,10.710000038146973,179.10000610351562,,10.710000038146973,179.17999267578125,,10.710000038146973,178.75,,10.710000038146973,179.17999267578125,,131.0,604.0,ADL,2025-10
2025-10-01 04:30:00+00:00,,10.699999809265137,178.44000244140625,,10.699999809265137,178.44000244140625,,10.699999809265137,179.3000030517578,,10.699999809265137,178.44000244140625,,10.699999809265137,179.14999389648438,,0.0,2142.0,ADL,2025-10
2025-10-01 04:35:00+00:00,,10.40999984741211,178.50999450683594,,10.40999984741211,178.50999450683594,,10.40999984741211,178.75,,10.40999984741211,177.82000732421875,,10.40999984741211,178.3300018310547,,199.0,3954.0,ADL,2025-10
2025-10-01 04:40:00+00:00,,10.68000030517578,179.19000244140625,,10.68000030517578,179.19000244140625,,10.68000030517578,179.19000244140625,,10.68000030517578,178.41000366210938,,10.68000030517578,178.5,,1.0,3021.0,ADL,2025-10
2025-10-01 04:45:00+00:00,82.5999984741211,,179.6999969482422,82.5999984741211,,179.6999969482422,82.5999984741211,,180.5800018310547,82.5999984741211,,179.0,82.5999984741211,,179.0,50.0,,8557.0,ADL,2025-10
2025-10-01 04:50:00+00:00,,,180.00999450683594,,,180.00999450683594,,,180.44000244140625,,,179.6300048828125,,,179.6300048828125,,,2088.0,ADL,2025-10
2025-10-01 04:55:00+00:00,,,179.6699981689453,,,179.6699981689453,,,180.02999877929688,,,179.64999389648438,,,180.00999450683594,,,1140.0,ADL,2025-10
2025-10-01 05:00:00+00:00,,,179.60000610351562,,,179.60000610351562,,,180.1199951171875,,,179.60000610351562,,,180.0,,,2229.0,ADL,2025-10
2025-10-01 05:05:00+00:00,,,179.60000610351562,,,179.60000610351562,,,179.99000549316406,,,179.25999450683594,,,179.66000366210938,,,1735.0,ADL,2025-10
2025-10-01 05:10:00+00:00,,,179.57000732421875,,,179.57000732421875,,,179.5800018310547,,,179.25,,,179.5800018310547,,,1405.0,ADL,2025-10
2025-10-01 05:15:00+00:00,82.70999908447266,,179.42999267578125,82.70999908447266,,179.42999267578125,82.70999908447266,,179.7899932861328,82.70999908447266,,179.1199951171875,82.70999908447266,,179.3300018310547,2.0,,1853.0,ADL,2025-10
2025-10-01 05:20:00+00:00,,,179.3300018310547,,,179.3300018310547,,,179.39999389648438,,,179.0399932861328,,,179.39999389648438,,,3099.0,ADL,2025-10
2025-10-01 05:25:00+00:00,,,179.10000610351562,,,179.10000610351562,,,179.3300018310547,,,179.10000610351562,,,179.3300018310547,,,662.0,ADL,2025-10
2025-10-01 05:30:00+00:00,,10.630000114440918,179.75,,10.630000114440918,179.75,,10.630000114440918,179.8000030517578,,10.630000114440918,179.10000610351562,,10.630000114440918,179.10000610351562,,15.0,2766.0,ADL,2025-10
2025-10-01 05:35:00+00:00,,10.630000114440918,179.77999877929688,,10.630000114440918,179.77999877929688,,10.630000114440918,180.1499938964844,,10.630000114440918,179.52000427246094,,10.630000114440918,179.52000427246094,,103.0,4424.0,ADL,2025-10
2025-10-01 05:40:00+00:00,,,180.6499938964844,,,180.6499938964844,,,180.97999572753903,,,179.99000549316406,,,179.99000549316406,,,3640.0,ADL,2025-10
2025-10-01 05:45:00+00:00,,,180.5800018310547,,,180.5800018310547,,,180.8800048828125,,,180.07000732421875,,,180.63999938964844,,,3724.0,ADL,2025-10
2025-10-01 05:50:00+00:00,,,180.0500030517578,,,180.0500030517578,,,180.63999938964844,,,180.0500030517578,,,180.63999938964844,,,3157.0,ADL,2025-10
2025-10-01 05:55:00+00:00,,,180.44000244140625,,,180.44000244140625,,,180.44000244140625,,,180.1300048828125,,,180.13999938964844,,,1106.0,ADL,2025-10
2025-10-01 06:00:00+00:00,84.80000305175781,,180.58999633789065,84.80000305175781,,180.58999633789065,84.80000305175781,,180.6499938964844,84.80000305175781,,180.30999755859372,84.80000305175781,,180.30999755859372,12.0,,1712.0,ADL,2025-10
2025-10-01 06:05:00+00:00,,10.640000343322754,180.82000732421875,,10.640000343322754,180.82000732421875,,10.640000343322754,180.9900054931641,,10.640000343322754,180.1999969482422,,10.640000343322754,180.3300018310547,,47.0,2916.0,ADL,2025-10
2025-10-01 06:10:00+00:00,,,180.47000122070312,,,180.47000122070312,,,180.82000732421875,,,180.41000366210935,,,180.82000732421875,,,791.0,ADL,2025-10
2025-10-01 06:15:00+00:00,,,181.0,,,181.0,,,181.0,,,180.5,,,180.5,,,2242.0,ADL,2025-10
2025-10-01 06:20:00+00:00,,,181.0,,,181.0,,,181.42999267578125,,,180.7400054931641,,,181.1000061035156,,,3646.0,ADL,2025-10
2025-10-01 06:25:00+00:00,,,181.55999755859372,,,181.55999755859372,,,181.8000030517578,,,180.8000030517578,,,180.97000122070312,,,7054.0,ADL,2025-10
2025-10-01 06:30:00+00:00,,10.600000381469728,181.8000030517578,,10.600000381469728,181.8000030517578,,10.600000381469728,181.8000030517578,,10.600000381469728,181.0500030517578,,10.600000381469728,181.6000061035156,,1.0,3968.0,ADL,2025-10
2025-10-01 06:35:00+00:00,,,181.6100006103516,,,181.6100006103516,,,182.3999938964844,,,181.6100006103516,,,181.8000030517578,,,4761.0,ADL,2025-10
2025-10-01 06:40:00+00:00,,10.5,181.27999877929688,,10.5,181.27999877929688,,10.5,181.94000244140625,,10.5,180.94000244140625,,10.5,181.6300048828125,,6.0,6562.0,ADL,2025-10
2025-10-01 06:45:00+00:00,,10.510000228881836,181.08999633789065,,10.510000228881836,181.08999633789065,,10.510000228881836,181.22000122070312,,10.510000228881836,180.75,,10.510000228881836,181.22000122070312,,2.0,1579.0,ADL,2025-10
2025-10-01 06:50:00+00:00,,10.59000015258789,181.2899932861328,,10.59000015258789,181.2899932861328,,10.59000015258789,181.6000061035156,,10.59000015258789,180.9900054931641,,10.59000015258789,181.1199951171875,,1.0,3177.0,ADL,2025-10
2025-10-01 06:55:00+00:00,84.80000305175781,,180.9600067138672,84.80000305175781,,180.9600067138672,84.80000305175781,,180.9900054931641,84.80000305175781,,180.9600067138672,84.80000305175781,,180.9900054931641,6.0,,128.0,ADL,2025-10
2025-10-01 07:00:00+00:00,,,180.9900054931641,,,180.9900054931641,,,181.0800018310547,,,180.8999938964844,,,181.0200042724609,,,1875.0,ADL,2025-10
2025-10-01 07:05:00+00:00,,,180.6000061035156,,,180.6000061035156,,,180.7899932861328,,,180.1300048828125,,,180.6000061035156,,,1537.0,ADL,2025-10
2025-10-01 07:10:00+00:00,,,180.3000030517578,,,180.3000030517578,,,180.5800018310547,,,180.02999877929688,,,180.5800018310547,,,2315.0,ADL,2025-10
2025-10-01 07:15:00+00:00,,10.59000015258789,180.2100067138672,,10.59000015258789,180.2100067138672,,10.59000015258789,180.5800018310547,,10.59000015258789,180.10000610351562,,10.59000015258789,180.10000610351562,,2.0,2248.0,ADL,2025-10
2025-10-01 07:20:00+00:00,,,180.5,,,180.5,,,180.58999633789065,,,180.3999938964844,,,180.4199981689453,,,1839.0,ADL,2025-10
2025-10-01 07:25:00+00:00,,10.59000015258789,180.63999938964844,,10.59000015258789,180.63999938964844,,10.59000015258789,180.6499938964844,,10.59000015258789,180.44000244140625,,10.59000015258789,180.44000244140625,,424.0,1000.0,ADL,2025-10
2025-10-01 07:30:00+00:00,,,180.00999450683594,,,180.00999450683594,,,180.7400054931641,,,180.00999450683594,,,180.3300018310547,,,1599.0,ADL,2025-10
2025-10-01 07:35:00+00:00,,10.600000381469728,180.3800048828125,,10.600000381469728,180.3800048828125,,10.600000381469728,180.3800048828125,,10.600000381469728,180.13999938964844,,10.600000381469728,180.13999938964844,,800.0,3797.0,ADL,2025-10
2025-10-01 07:40:00+00:00,,,180.5,,,180.5,,,180.75,,,180.3699951171875,,,180.5200042724609,,,282.0,ADL,2025-10
2025-10-01 07:45:00+00:00,,10.59000015258789,180.4900054931641,,10.59000015258789,180.4900054931641,,10.59000015258789,180.5,,10.59000015258789,180.3000030517578,,10.59000015258789,180.3000030517578,,0.0,2545.0,ADL,2025-10
2025-10-01 07:50:00+00:00,,,180.25999450683597,,,180.25999450683597,,,180.5,,,180.25999450683597,,,180.2899932861328,,,792.0,ADL,2025-10
2025-10-01 07:55:00+00:00,,,180.47000122070312,,,180.47000122070312,,,180.4900054931641,,,180.22000122070312,,,180.4900054931641,,,229.0,ADL,2025-10
2025-10-01 08:00:00+00:00,,10.5600004196167,180.75,,10.5600004196167,180.75,,10.5600004196167,180.75,,10.5600004196167,180.42999267578125,,10.5600004196167,180.5,,2.0,1545.0,ADL,2025-10
2025-10-01 08:05:00+00:00,,10.5600004196167,180.50999450683597,,10.5600004196167,180.50999450683597,,10.5600004196167,180.82000732421875,,10.5600004196167,180.4600067138672,,10.5600004196167,180.82000732421875,,1.0,178.0,ADL,2025-10
2025-10-01 08:10:00+00:00,,,180.77999877929688,,,180.77999877929688,,,180.8500061035156,,,180.72000122070312,,,180.72000122070312,,,1879.0,ADL,2025-10
2025-10-01 08:15:00+00:00,,,180.77999877929688,,,180.77999877929688,,,180.8699951171875,,,180.5200042724609,,,180.7899932861328,,,845.0,ADL,2025-10
2025-10-01 08:20:00+00:00,,,180.8000030517578,,,180.8000030517578,,,181.0,,,180.6999969482422,,,180.8000030517578,,,3078.0,ADL,2025-10
2025-10-01 08:25:00+00:00,,,180.9499969482422,,,180.9499969482422,,,180.97999572753903,,,180.72000122070312,,,180.7700042724609,,,206.0,ADL,2025-10
2025-10-01 08:30:00+00:00,,10.5,180.80999755859372,,10.5,180.80999755859372,,10.5,180.8600006103516,,10.460000038146973,180.66000366210935,,10.5,180.66000366210935,,820.0,366.0,ADL,2025-10
2025-10-01 08:35:00+00:00,,10.5,180.8000030517578,,10.5,180.8000030517578,,10.5,180.8000030517578,,10.5,180.3999938964844,,10.5,180.3999938964844,,12.0,3249.0,ADL,2025-10
2025-10-01 08:40:00+00:00,,,180.7700042724609,,,180.7700042724609,,,180.9900054931641,,,180.7700042724609,,,180.9900054931641,,,830.0,ADL,2025-10
2025-10-01 08:45:00+00:00,83.01000213623047,10.5,180.8999938964844,83.01000213623047,10.5,180.8999938964844,83.01000213623047,10.5,180.8999938964844,83.01000213623047,10.5,180.5800018310547,83.01000213623047,10.5,180.6999969482422,6.0,99.0,639.0,ADL,2025-10
2025-10-01 08:50:00+00:00,,,180.8500061035156,,,180.8500061035156,,,181.1699981689453,,,180.8500061035156,,,181.0,,,982.0,ADL,2025-10
2025-10-01 08:55:00+00:00,,10.5,180.9499969482422,,10.5,180.9499969482422,,10.5,180.9499969482422,,10.5,180.6100006103516,,10.5,180.8800048828125,,144.0,1653.0,ADL,2025-10
2025-10-01 09:00:00+00:00,,10.34000015258789,181.0,,10.34000015258789,181.0,,10.5,181.0,,10.34000015258789,180.52999877929688,,10.5,180.72999572753903,,2993.0,2059.0,ADL,2025-10
2025-10-01 09:05:00+00:00,,10.40999984741211,181.0,,10.40999984741211,181.0,,10.40999984741211,181.1000061035156,,10.390000343322754,180.83999633789065,,10.390000343322754,181.00999450683597,,679.0,479.0,ADL,2025-10
2025-10-01 09:10:00+00:00,,10.5,181.5,,10.5,181.5,,10.5,181.5,,10.350000381469728,180.8999938964844,,10.40999984741211,181.08999633789065,,135.0,6655.0,ADL,2025-10
