datetime,adj_close,adj_close,adj_close,adj_close,adj_close,adj_close,adj_close,close,close,close,close,close,close,close,high,high,high,high,high,high,high,low,low,low,low,low,low,low,open,open,open,open,open,open,open,volume,volume,volume,volume,volume,volume,volume,symbol,month
2025-09-01 03:45:00+00:00,2684.300048828125,153.08999633789062,197.10000610351562,,272.54998779296875,5.210000038146973,25.600000381469727,2684.300048828125,153.08999633789062,197.10000610351562,,272.54998779296875,5.210000038146973,25.600000381469727,2686.89990234375,153.91000366210938,197.83999633789062,,278.1000061035156,5.320000171661377,25.600000381469727,2657.199951171875,152.10000610351562,195.89999389648438,,272.54998779296875,5.210000038146973,25.600000381469727,2662.300048828125,152.10000610351562,195.89999389648438,,278.1000061035156,5.320000171661377,25.600000381469727,0.0,0.0,0.0,,0.0,0.0,0.0,NACLIND,2025-09
2025-09-01 03:50:00+00:00,2685.5,153.5,197.6999969482422,,277.0,5.239999771118164,,2685.5,153.5,197.6999969482422,,277.0,5.239999771118164,,2689.60009765625,153.5,198.17999267578125,,278.1000061035156,5.25,,2675.89990234375,153.0,197.11000061035156,,274.0,5.21999979019165,,2686.10009765625,153.08999633789062,197.52999877929688,,276.79998779296875,5.21999979019165,,17841.0,446.0,1057.0,,3097.0,6114.0,,NACLIND,2025-09
2025-09-01 03:55:00+00:00,2688.0,153.08999633789062,197.67999267578125,,279.8999938964844,5.239999771118164,,2688.0,153.08999633789062,197.67999267578125,,279.8999938964844,5.239999771118164,,2690.5,153.2100067138672,197.8300018310547,,280.0,5.239999771118164,,2682.199951171875,152.55999755859375,197.41000366210938,,274.1000061035156,5.21999979019165,,2686.800048828125,153.2100067138672,197.8000030517578,,277.0,5.230000019073486,,24943.0,1024.0,891.0,,3194.0,3129.0,,NACLIND,2025-09
2025-09-01 04:00:00+00:00,2693.0,153.00999450683594,197.27000427246094,,278.95001220703125,5.239999771118164,,2693.0,153.00999450683594,197.27000427246094,,278.95001220703125,5.239999771118164,,2697.5,153.08999633789062,197.50999450683594,,279.8999938964844,5.239999771118164,,2685.5,152.80999755859375,197.27000427246094,,274.29998779296875,5.230000019073486,,2686.89990234375,153.0800018310547,197.41000366210938,,279.8999938964844,5.239999771118164,,38205.0,241.0,593.0,,1669.0,947.0,,NACLIND,2025-09
2025-09-01 04:05:00+00:00,2689.89990234375,153.6999969482422,197.83999633789062,,277.0,5.269999980926514,25.600000381469727,2689.89990234375,153.6999969482422,197.83999633789062,,277.0,5.269999980926514,25.600000381469727,2695.0,153.6999969482422,197.83999633789062,,280.0,5.28000020980835,25.600000381469727,2687.39990234375,153.07000732421875,197.47000122070312,,277.0,5.230000019073486,25.5,2692.199951171875,153.07000732421875,197.74000549316406,,278.95001220703125,5.239999771118164,25.5,17883.0,2662.0,1033.0,,2657.0,18288.0,70.0,NACLIND,2025-09
2025-09-01 04:10:00+00:00,2691.60009765625,153.6999969482422,199.0,,278.6000061035156,5.28000020980835,,2691.60009765625,153.6999969482422,199.0,,278.6000061035156,5.28000020980835,,2693.39990234375,153.6999969482422,199.0,,280.25,5.28000020980835,,2687.300048828125,153.63999938964844,198.1199951171875,,278.6000061035156,5.269999980926514,,2690.0,153.6999969482422,198.1199951171875,,279.95001220703125,5.269999980926514,,10874.0,137.0,3528.0,,2278.0,1245.0,,NACLIND,2025-09
2025-09-01 04:15:00+00:00,2686.0,154.60000610351562,198.8000030517578,,280.1499938964844,5.289999961853027,,2686.0,154.60000610351562,198.8000030517578,,280.1499938964844,5.289999961853027,,2698.89990234375,154.6300048828125,199.5,,280.1499938964844,5.289999961853027,,2686.0,153.8800048828125,198.8000030517578,,278.6499938964844,5.28000020980835,,2690.10009765625,153.8800048828125,198.83999633789062,,278.6499938964844,5.28000020980835,,20266.0,2158.0,2341.0,,2203.0,2014.0,,NACLIND,2025-09
2025-09-01 04:20:00+00:00,2687.39990234375,154.3699951171875,200.16000366210938,,280.29998779296875,5.289999961853027,,2687.39990234375,154.3699951171875,200.16000366210938,,280.29998779296875,5.289999961853027,,2690.0,154.60000610351562,200.52999877929688,,280.29998779296875,5.300000190734863,,2685.0,154.22000122070312,198.91000366210938,,278.6000061035156,5.289999961853027,,2685.199951171875,154.60000610351562,198.91000366210938,,280.1499938964844,5.289999961853027,,11954.0,582.0,3049.0,,6680.0,2670.0,,NACLIND,2025-09
2025-09-01 04:25:00+00:00,2683.800048828125,154.30999755859375,200.2899932861328,,280.0,5.289999961853027,,2683.800048828125,154.30999755859375,200.2899932861328,,280.0,5.289999961853027,,2689.0,154.55999755859375,200.6199951171875,,280.5,5.300000190734863,,2678.699951171875,154.30999755859375,200.11000061035156,,275.04998779296875,5.289999961853027,,2688.0,154.5399932861328,200.52999877929688,,280.29998779296875,5.300000190734863,,12897.0,369.0,812.0,,6519.0,8215.0,,NACLIND,2025-09
2025-09-01 04:30:00+00:00,2685.0,154.3300018310547,199.9600067138672,,279.0,5.300000190734863,24.850000381469727,2685.0,154.3300018310547,199.9600067138672,,279.0,5.300000190734863,24.850000381469727,2686.0,154.60000610351562,200.0,,279.8999938964844,5.300000190734863,24.850000381469727,2682.5,154.3000030517578,199.9600067138672,,279.0,5.300000190734863,24.850000381469727,2684.199951171875,154.3000030517578,200.0,,279.8999938964844,5.300000190734863,24.850000381469727,7336.0,161.0,1971.0,,449.0,158.0,2.0,NACLIND,2025-09
