datetime,adj_close,adj_close.1,adj_close.2,adj_close.3,adj_close.4,adj_close.5,adj_close.6,close,close.1,close.2,close.3,close.4,close.5,close.6,high,high.1,high.2,high.3,high.4,high.5,high.6,low,low.1,low.2,low.3,low.4,low.5,low.6,open,open.1,open.2,open.3,open.4,open.5,open.6,volume,volume.1,volume.2,volume.3,volume.4,volume.5,volume.6,symbol,month
2025-10-01 03:45:00+00:00,3092.39990234375,167.49000549316406,189.47000122070312,,193.0500030517578,5.179999828338623,28.0,3092.39990234375,167.49000549316406,189.47000122070312,,193.0500030517578,5.179999828338623,28.0,3103.0,168.0,191.9900054931641,,194.9900054931641,5.25,28.75,3086.10009765625,166.0500030517578,189.1000061035156,,190.5500030517578,5.150000095367432,28.0,3100.39990234375,166.5,189.1000061035156,,190.5500030517578,5.25,28.75,0.0,0.0,0.0,,0.0,0.0,0.0,NACLIND,2025-10
2025-10-01 03:50:00+00:00,3088.199951171875,166.60000610351562,189.6499938964844,,194.0,5.199999809265137,27.90999984741211,3088.199951171875,166.60000610351562,189.6499938964844,,194.0,5.199999809265137,27.90999984741211,3093.0,167.60000610351562,190.0,,194.3500061035156,5.199999809265137,28.440000534057617,3084.39990234375,166.38999938964844,189.4499969482422,,193.0,5.179999828338623,27.90999984741211,3093.0,167.60000610351562,189.4499969482422,,193.0500030517578,5.179999828338623,28.440000534057617,7655.0,771.0,981.0,,42436.0,6356.0,973.0,NACLIND,2025-10
2025-10-01 03:55:00+00:00,3082.89990234375,166.0,189.32000732421875,,193.0,5.179999828338623,,3082.89990234375,166.0,189.32000732421875,,193.0,5.179999828338623,,3088.199951171875,166.35000610351562,190.0,,194.5,5.199999809265137,,3076.0,166.0,189.32000732421875,,191.3500061035156,5.179999828338623,,3088.199951171875,166.35000610351562,190.0,,194.0,5.199999809265137,,6588.0,174.0,992.0,,13319.0,875.0,,NACLIND,2025-10
2025-10-01 04:00:00+00:00,3084.89990234375,166.39999389648438,189.8800048828125,,191.3500061035156,5.210000038146973,27.89999961853028,3084.89990234375,166.39999389648438,189.8800048828125,,191.3500061035156,5.210000038146973,27.89999961853028,3088.60009765625,166.7100067138672,189.9600067138672,,193.0,5.210000038146973,27.89999961853028,3082.5,166.16000366210938,189.8800048828125,,191.0,5.199999809265137,27.89999961853028,3083.39990234375,166.5,189.9499969482422,,193.0,5.199999809265137,27.89999961853028,2736.0,321.0,82.0,,23551.0,3457.0,114.0,NACLIND,2025-10
2025-10-01 04:05:00+00:00,3095.0,166.07000732421875,189.9199981689453,237.1100006103516,192.4499969482422,5.170000076293945,27.89999961853028,3095.0,166.07000732421875,189.9199981689453,237.1100006103516,192.4499969482422,5.170000076293945,27.89999961853028,3098.39990234375,166.4199981689453,190.509994506836,237.1100006103516,192.5,5.170000076293945,27.90999984741211,3084.89990234375,166.0,189.2100067138672,234.5,190.0,5.150000095367432,27.88999938964844,3085.800048828125,166.4199981689453,189.8099975585937,234.5,191.3500061035156,5.170000076293945,27.90999984741211,5019.0,3021.0,3987.0,0.0,33185.0,4340.0,1280.0,NACLIND,2025-10
2025-10-01 04:10:00+00:00,3094.39990234375,166.60000610351562,189.8699951171875,,195.3500061035156,5.170000076293945,27.75,3094.39990234375,166.60000610351562,189.8699951171875,,195.3500061035156,5.170000076293945,27.75,3095.0,166.60000610351562,190.6100006103516,,195.3999938964844,5.170000076293945,27.88999938964844,3091.10009765625,166.32000732421875,189.5,,191.0,5.150000095367432,27.75,3093.89990234375,166.32000732421875,189.5,,192.4499969482422,5.150000095367432,27.88999938964844,1530.0,799.0,2059.0,,11717.0,102.0,2.0,NACLIND,2025-10
2025-10-01 04:15:00+00:00,3099.800048828125,167.36000061035156,189.77999877929688,237.6000061035156,207.5,5.170000076293945,,3099.800048828125,167.36000061035156,189.77999877929688,237.6000061035156,207.5,5.170000076293945,,3099.89990234375,167.4499969482422,190.0,238.16000366210932,207.6999969482422,5.170000076293945,,3093.89990234375,166.72000122070312,189.77999877929688,237.25,194.0,5.150000095367432,,3094.39990234375,166.72000122070312,190.0,238.16000366210932,194.8999938964844,5.170000076293945,,3915.0,3800.0,3162.0,146.0,57862.0,252.0,,NACLIND,2025-10
2025-10-01 04:20:00+00:00,3094.89990234375,167.0399932861328,188.8500061035156,,203.0500030517578,5.150000095367432,,3094.89990234375,167.0399932861328,188.8500061035156,,203.0500030517578,5.150000095367432,,3099.800048828125,167.27000427246094,189.33999633789065,,207.3999938964844,5.170000076293945,,3091.800048828125,166.74000549316406,188.8500061035156,,203.0500030517578,5.150000095367432,,3099.10009765625,167.27000427246094,189.33999633789065,,207.3999938964844,5.170000076293945,,4017.0,781.0,1041.0,,14725.0,1247.0,,NACLIND,2025-10
2025-10-01 04:25:00+00:00,3095.39990234375,167.3000030517578,188.94000244140625,,206.47000122070312,5.139999866485596,27.5,3095.39990234375,167.3000030517578,188.94000244140625,,206.47000122070312,5.139999866485596,27.5,3098.699951171875,167.38999938964844,189.5599975585937,,206.75,5.170000076293945,27.5,3093.0,167.0,188.8600006103516,,203.0,5.139999866485596,27.5,3097.0,167.0,189.5599975585937,,203.0,5.170000076293945,27.5,1592.0,247.0,304.0,,12135.0,11665.0,1.0,NACLIND,2025-10
2025-10-01 04:30:00+00:00,3090.199951171875,166.14999389648438,188.2899932861328,,206.0,5.159999847412109,,3090.199951171875,166.14999389648438,188.2899932861328,,206.0,5.159999847412109,,3097.0,168.0,189.5,,206.47000122070312,5.170000076293945,,3090.199951171875,166.14999389648438,188.2899932861328,,204.0500030517578,5.139999866485596,,3095.699951171875,167.60000610351562,189.47999572753903,,206.47000122070312,5.170000076293945,,2515.0,6788.0,686.0,,3302.0,4906.0,,NACLIND,2025-10
