datetime,adj_close,adj_close,adj_close,adj_close,adj_close,close,close,close,close,close,high,high,high,high,high,low,low,low,low,low,open,open,open,open,open,volume,volume,volume,volume,volume,symbol,month
2025-09-01 03:45:00+00:00,483.8500061035156,711.2000122070312,149.35000610351562,491.25,17491.0,483.8500061035156,711.2000122070312,149.35000610351562,491.25,17491.0,484.6000061035156,721.3499755859375,149.35000610351562,492.79998779296875,17571.0,475.0,711.0499877929688,148.0,489.6000061035156,17243.0,475.0,716.0,148.47999572753906,489.6000061035156,17470.0,0.0,0.0,0.0,0.0,0.0,JSLL,2025-09
2025-09-01 03:50:00+00:00,486.1000061035156,711.0,150.3300018310547,492.20001220703125,17522.0,486.1000061035156,711.0,150.3300018310547,492.20001220703125,17522.0,487.3500061035156,712.5999755859375,150.6999969482422,492.6000061035156,17561.0,483.6000061035156,710.9000244140625,149.3699951171875,490.8999938964844,17522.0,484.29998779296875,711.2000122070312,149.3699951171875,490.8999938964844,17556.0,2222.0,1562.0,342887.0,36209.0,6.0,JSLL,2025-09
2025-09-01 03:55:00+00:00,486.95001220703125,703.75,150.47000122070312,492.5,17515.0,486.95001220703125,703.75,150.47000122070312,492.5,17515.0,487.1499938964844,713.0499877929688,150.47000122070312,492.8500061035156,17515.0,485.29998779296875,702.5,149.86000061035156,492.0,17470.0,486.1499938964844,710.9500122070312,150.2899932861328,492.1499938964844,17490.0,1463.0,6017.0,54477.0,25704.0,12.0,JSLL,2025-09
2025-09-01 04:00:00+00:00,487.6499938964844,706.1500244140625,151.1999969482422,492.1000061035156,17488.0,487.6499938964844,706.1500244140625,151.1999969482422,492.1000061035156,17488.0,487.6499938964844,707.1500244140625,151.36000061035156,492.5,17528.0,484.3500061035156,702.7000122070312,150.3000030517578,490.70001220703125,17485.0,486.3999938964844,702.7000122070312,150.5500030517578,492.5,17522.0,6269.0,1674.0,186010.0,26689.0,11.0,JSLL,2025-09
2025-09-01 04:05:00+00:00,487.1499938964844,704.0,151.5,492.45001220703125,17477.0,487.1499938964844,704.0,151.5,492.45001220703125,17477.0,488.1499938964844,706.3499755859375,151.74000549316406,492.95001220703125,17515.0,487.04998779296875,703.2000122070312,150.92999267578125,492.1000061035156,17473.0,487.75,706.2999877929688,151.22000122070312,492.1000061035156,17515.0,516.0,3268.0,209925.0,17462.0,11.0,JSLL,2025-09
2025-09-01 04:10:00+00:00,489.1499938964844,702.9000244140625,151.74000549316406,493.0,17410.0,489.1499938964844,702.9000244140625,151.74000549316406,493.0,17410.0,489.8500061035156,705.0,151.94000244140625,493.6499938964844,17477.0,487.1499938964844,702.9000244140625,151.11000061035156,492.0,17408.0,487.1499938964844,703.8499755859375,151.5500030517578,492.3999938964844,17477.0,4213.0,3407.0,334640.0,25511.0,112.0,JSLL,2025-09
2025-09-01 04:15:00+00:00,490.1000061035156,704.1500244140625,151.32000732421875,494.45001220703125,17416.0,490.1000061035156,704.1500244140625,151.32000732421875,494.45001220703125,17416.0,490.79998779296875,705.6500244140625,151.88999938964844,494.5,17437.0,489.25,703.0,151.3000030517578,492.79998779296875,17400.0,489.25,703.7000122070312,151.75,492.79998779296875,17437.0,311.0,1491.0,118061.0,17670.0,24.0,JSLL,2025-09
2025-09-01 04:20:00+00:00,490.0,706.5,150.99000549316406,494.75,17347.0,490.0,706.5,150.99000549316406,494.75,17347.0,490.1000061035156,706.5999755859375,151.39999389648438,495.3500061035156,17415.0,489.3999938964844,703.9000244140625,150.99000549316406,494.04998779296875,17331.0,490.1000061035156,703.9000244140625,151.38999938964844,494.5,17394.0,371.0,2876.0,76799.0,24629.0,13.0,JSLL,2025-09
2025-09-01 04:25:00+00:00,489.6000061035156,708.7000122070312,151.10000610351562,494.5,17358.0,489.6000061035156,708.7000122070312,151.10000610351562,494.5,17358.0,490.04998779296875,708.7000122070312,151.6999969482422,495.0,17392.0,489.3500061035156,705.5499877929688,150.89999389648438,494.25,17352.0,490.04998779296875,706.4500122070312,151.0,494.95001220703125,17368.0,9296.0,2104.0,93591.0,11854.0,9.0,JSLL,2025-09
2025-09-01 04:30:00+00:00,490.1000061035156,708.0499877929688,151.0,494.1000061035156,17306.0,490.1000061035156,708.0499877929688,151.0,494.1000061035156,17306.0,490.3500061035156,710.5,151.2100067138672,494.70001220703125,17357.0,489.75,708.0499877929688,150.85000610351562,494.0,17306.0,489.95001220703125,708.5,151.1199951171875,494.1499938964844,17357.0,1607.0,1333.0,90474.0,12263.0,22.0,JSLL,2025-09
