date,open,high,low,close,adj_close,volume,symbol
2011-01-12,4.75,4.75,4.75,4.75,4.75,0,SHEKHAWATI
2011-01-13,3.799999952316284,3.799999952316284,3.799999952316284,3.799999952316284,3.799999952316284,468840,SHEKHAWATI
2011-01-14,3.039999961853028,3.039999961853028,3.039999961853028,3.039999961853028,3.039999961853028,288180,SHEKHAWATI
2011-01-17,2.740000009536743,2.740000009536743,2.740000009536743,2.740000009536743,2.740000009536743,285300,SHEKHAWATI
2011-01-18,2.470000028610229,2.914999961853028,2.470000028610229,2.5450000762939453,2.5450000762939453,56567080,SHEKHAWATI
2011-01-19,2.5999999046325684,2.694999933242798,2.509999990463257,2.539999961853028,2.539999961853028,15221090,SHEKHAWATI
2011-01-20,2.539999961853028,2.5899999141693115,2.299999952316284,2.319999933242798,2.319999933242798,4652690,SHEKHAWATI
2011-01-21,2.259999990463257,2.400000095367432,2.2249999046325684,2.2950000762939453,2.2950000762939453,4148420,SHEKHAWATI
2011-01-24,2.345000028610229,2.4100000858306885,2.309999942779541,2.4100000858306885,2.4100000858306885,899520,SHEKHAWATI
2011-01-25,2.5350000858306885,2.5350000858306885,2.5350000858306885,2.5350000858306885,2.5350000858306885,426090,SHEKHAWATI
2011-01-27,2.664999961853028,2.664999961853028,2.5999999046325684,2.664999961853028,2.664999961853028,8317900,SHEKHAWATI
2011-01-28,2.799999952316284,2.799999952316284,2.5350000858306885,2.575000047683716,2.575000047683716,6214700,SHEKHAWATI
2011-01-31,2.4800000190734863,2.5999999046325684,2.4600000381469727,2.5799999237060547,2.5799999237060547,1901260,SHEKHAWATI
2011-02-01,2.615000009536743,2.694999933242798,2.515000104904175,2.539999961853028,2.539999961853028,1728900,SHEKHAWATI
2011-02-02,2.6449999809265137,2.6700000762939453,2.4749999046325684,2.5799999237060547,2.5799999237060547,1495370,SHEKHAWATI
2011-02-03,2.559999942779541,2.5850000381469727,2.515000104904175,2.549999952316284,2.549999952316284,442820,SHEKHAWATI
2011-02-04,2.674999952316284,2.674999952316284,2.450000047683716,2.470000028610229,2.470000028610229,690140,SHEKHAWATI
2011-02-07,2.4549999237060547,2.5199999809265137,2.3949999809265137,2.414999961853028,2.414999961853028,515320,SHEKHAWATI
2011-02-08,2.424999952316284,2.450000047683716,2.299999952316284,2.319999933242798,2.319999933242798,341190,SHEKHAWATI
2011-02-09,2.299999952316284,2.299999952316284,2.2049999237060547,2.2049999237060547,2.2049999237060547,296590,SHEKHAWATI
2011-02-10,2.0999999046325684,2.315000057220459,2.095000028610229,2.315000057220459,2.315000057220459,525430,SHEKHAWATI
2011-02-11,2.434999942779541,2.434999942779541,2.434999942779541,2.434999942779541,2.434999942779541,141150,SHEKHAWATI
2011-02-14,2.559999942779541,2.559999942779541,2.559999942779541,2.559999942779541,2.559999942779541,114580,SHEKHAWATI
2011-02-15,2.690000057220459,2.690000057220459,2.4549999237060547,2.690000057220459,2.690000057220459,2067690,SHEKHAWATI
2011-02-16,2.825000047683716,2.825000047683716,2.7300000190734863,2.825000047683716,2.825000047683716,469740,SHEKHAWATI
2011-02-17,2.940000057220459,2.970000028610229,2.8299999237060547,2.970000028610229,2.970000028610229,1748600,SHEKHAWATI
2011-02-18,3.069999933242798,3.119999885559082,2.8399999141693115,3.115000009536743,3.115000009536743,1710380,SHEKHAWATI
2011-02-21,3.009999990463257,3.275000095367432,3.0,3.275000095367432,3.275000095367432,1618490,SHEKHAWATI
