datetime,adj_close,adj_close.1,adj_close.2,adj_close.3,adj_close.4,adj_close.5,close,close.1,close.2,close.3,close.4,close.5,high,high.1,high.2,high.3,high.4,high.5,low,low.1,low.2,low.3,low.4,low.5,open,open.1,open.2,open.3,open.4,open.5,volume,volume.1,volume.2,volume.3,volume.4,volume.5,symbol,month
2025-09-01 03:45:00+00:00,215.88999938964844,789.0999755859375,21.450000762939453,,864.6500244140625,170.8300018310547,215.88999938964844,789.0999755859375,21.450000762939453,,864.6500244140625,170.8300018310547,215.8999938964844,792.6500244140625,21.450000762939453,,867.0,170.8300018310547,215.88999938964844,787.25,21.170000076293945,,862.0499877929688,170.8300018310547,215.88999938964844,790.6500244140625,21.170000076293945,,865.9500122070312,170.8300018310547,0.0,0.0,0.0,,0.0,3.0,NATCOPHARM,2025-09
2025-09-01 03:50:00+00:00,215.0,795.5499877929688,21.43000030517578,,864.6500244140625,170.2100067138672,215.0,795.5499877929688,21.43000030517578,,864.6500244140625,170.2100067138672,215.0,795.6500244140625,21.43000030517578,,866.0,170.2100067138672,215.0,788.5,21.43000030517578,,862.2000122070312,170.2100067138672,215.0,789.5,21.43000030517578,,864.4500122070312,170.2100067138672,0.0,17730.0,333.0,,6539.0,15.0,NATCOPHARM,2025-09
2025-09-01 03:55:00+00:00,215.0,793.4500122070312,21.32999992370605,,863.0,,215.0,793.4500122070312,21.32999992370605,,863.0,,215.25,794.75,21.43000030517578,,866.0,,215.0,792.0,21.32999992370605,,861.7999877929688,,215.25,794.4500122070312,21.43000030517578,,865.5499877929688,,667.0,5629.0,0.0,,5752.0,,NATCOPHARM,2025-09
2025-09-01 04:00:00+00:00,215.2400054931641,793.0,21.299999237060547,,861.0,,215.2400054931641,793.0,21.299999237060547,,861.0,,215.8000030517578,795.4000244140625,21.299999237060547,,863.0,,215.0,791.6500244140625,21.299999237060547,,860.0,,215.0,792.75,21.299999237060547,,863.0,,0.0,8511.0,643.0,,5310.0,,NATCOPHARM,2025-09
2025-09-01 04:05:00+00:00,216.8999938964844,796.2999877929688,,197.8500061035156,864.0,173.25,216.8999938964844,796.2999877929688,,197.8500061035156,864.0,173.25,216.8999938964844,797.5,,197.8500061035156,864.0,173.25,215.82000732421875,793.2000122070312,,196.91000366210935,860.75,170.0,216.0,793.7000122070312,,196.91000366210935,860.75,170.2100067138672,216.0,8901.0,,17.0,15979.0,1225.0,NATCOPHARM,2025-09
2025-09-01 04:10:00+00:00,220.0,793.8499755859375,21.32999992370605,,864.9500122070312,,220.0,793.8499755859375,21.32999992370605,,864.9500122070312,,221.0,796.6500244140625,21.32999992370605,,865.0999755859375,,217.17999267578125,793.5,21.32999992370605,,864.0,,217.17999267578125,796.5999755859375,21.32999992370605,,864.0,,3950.0,9225.0,20.0,,1680.0,,NATCOPHARM,2025-09
2025-09-01 04:15:00+00:00,220.6999969482422,796.1500244140625,21.450000762939453,197.30999755859372,865.4500122070312,,220.6999969482422,796.1500244140625,21.450000762939453,197.30999755859372,865.4500122070312,,220.6999969482422,796.8499755859375,21.450000762939453,197.30999755859372,865.7000122070312,,220.0,794.0499877929688,21.32999992370605,197.30999755859372,864.4500122070312,,220.0,794.0499877929688,21.32999992370605,197.30999755859372,864.4500122070312,,80.0,9125.0,1961.0,2.0,4480.0,,NATCOPHARM,2025-09
2025-09-01 04:20:00+00:00,220.6999969482422,798.0499877929688,21.450000762939453,,865.8499755859375,172.60000610351562,220.6999969482422,798.0499877929688,21.450000762939453,,865.8499755859375,172.60000610351562,220.6999969482422,800.8499755859375,21.459999084472656,,866.6500244140625,172.60000610351562,220.0,795.1500244140625,21.450000762939453,,864.7999877929688,172.5,220.0,796.1500244140625,21.450000762939453,,865.4500122070312,172.5,1333.0,8508.0,1238.0,,2962.0,70.0,NATCOPHARM,2025-09
2025-09-01 04:25:00+00:00,219.7400054931641,797.0999755859375,21.459999084472656,,865.0,172.9499969482422,219.7400054931641,797.0999755859375,21.459999084472656,,865.0,172.9499969482422,220.0,799.0,21.459999084472656,,865.8499755859375,172.9499969482422,219.00999450683597,795.9000244140625,21.459999084472656,,864.2000122070312,172.9499969482422,220.0,798.5,21.459999084472656,,865.8499755859375,172.9499969482422,1083.0,13424.0,122.0,,4408.0,880.0,NATCOPHARM,2025-09
2025-09-01 04:30:00+00:00,219.5,798.25,,,865.0,170.00999450683594,219.5,798.25,,,865.0,170.00999450683594,219.5,798.25,,,865.2999877929688,170.00999450683594,219.5,796.9500122070312,,,864.0999755859375,170.00999450683594,219.5,797.3499755859375,,,865.2000122070312,170.00999450683594,17.0,1156.0,,,3442.0,0.0,NATCOPHARM,2025-09
2025-09-01 04:35:00+00:00,,797.6500244140625,,,864.0999755859375,172.3000030517578,,797.6500244140625,,,864.0999755859375,172.3000030517578,,799.0,,,865.0,172.3000030517578,,796.5499877929688,,,863.4500122070312,172.3000030517578,,798.5499877929688,,,865.0,172.3000030517578,,6774.0,,,1472.0,56.0,NATCOPHARM,2025-09
2025-09-01 04:40:00+00:00,,796.8499755859375,,,867.5,170.3000030517578,,796.8499755859375,,,867.5,170.3000030517578,,799.0,,,867.5,170.3000030517578,,796.5999755859375,,,862.8499755859375,170.3000030517578,,797.6500244140625,,,864.0999755859375,170.3000030517578,,2234.0,,,4453.0,12.0,NATCOPHARM,2025-09
2025-09-01 04:45:00+00:00,217.22000122070312,795.3499755859375,21.299999237060547,,869.0999755859375,,217.22000122070312,795.3499755859375,21.299999237060547,,869.0999755859375,,218.80999755859372,797.7999877929688,21.309999465942383,,870.0,,217.2100067138672,795.3499755859375,21.299999237060547,,867.5,,218.80999755859372,796.6500244140625,21.299999237060547,,867.5,,307.0,2588.0,4567.0,,10667.0,,NATCOPHARM,2025-09
2025-09-01 04:50:00+00:00,216.7400054931641,795.0999755859375,21.25,,865.5999755859375,,216.7400054931641,795.0999755859375,21.25,,865.5999755859375,,216.7400054931641,795.9000244140625,21.25,,869.0499877929688,,216.13999938964844,795.0999755859375,21.25,,865.0999755859375,,216.13999938964844,795.9000244140625,21.25,,869.0,,280.0,1286.0,1468.0,,4054.0,,NATCOPHARM,2025-09
2025-09-01 04:55:00+00:00,216.58999633789065,796.6500244140625,,,865.9500122070312,,216.58999633789065,796.6500244140625,,,865.9500122070312,,216.58999633789065,796.6500244140625,,,866.0,,216.58999633789065,795.0999755859375,,,865.4000244140625,,216.58999633789065,795.0999755859375,,,865.5999755859375,,0.0,4637.0,,,3043.0,,NATCOPHARM,2025-09
2025-09-01 05:00:00+00:00,,796.7000122070312,21.21999931335449,,864.9000244140625,172.05999755859375,,796.7000122070312,21.21999931335449,,864.9000244140625,172.05999755859375,,797.5,21.21999931335449,,866.0,172.05999755859375,,795.6500244140625,21.21999931335449,,864.5,172.05999755859375,,796.6500244140625,21.21999931335449,,865.9000244140625,172.05999755859375,,1816.0,100.0,,2043.0,5.0,NATCOPHARM,2025-09
2025-09-01 05:05:00+00:00,216.19000244140625,796.7000122070312,,197.30999755859372,865.5,172.07000732421875,216.19000244140625,796.7000122070312,,197.30999755859372,865.5,172.07000732421875,216.4900054931641,796.7000122070312,,197.30999755859372,866.0,172.07000732421875,216.19000244140625,795.3499755859375,,197.30999755859372,864.5,172.07000732421875,216.4900054931641,796.1500244140625,,197.30999755859372,864.9000244140625,172.07000732421875,6.0,912.0,,89.0,1115.0,29.0,NATCOPHARM,2025-09
2025-09-01 05:10:00+00:00,,796.7999877929688,21.209999084472656,,866.0,170.0,,796.7999877929688,21.209999084472656,,866.0,170.0,,796.7999877929688,21.21999931335449,,866.0,170.0,,795.9500122070312,21.209999084472656,,865.3499755859375,168.5,,796.7000122070312,21.21999931335449,,865.75,170.0,,4221.0,1157.0,,419.0,4964.0,NATCOPHARM,2025-09
2025-09-01 05:15:00+00:00,,798.2000122070312,21.209999084472656,,865.7000122070312,169.9499969482422,,798.2000122070312,21.209999084472656,,865.7000122070312,169.9499969482422,,798.5999755859375,21.209999084472656,,866.0,169.9499969482422,,796.4500122070312,21.209999084472656,,865.0499877929688,169.5,,796.4500122070312,21.209999084472656,,866.0,169.5,,6148.0,1.0,,633.0,121.0,NATCOPHARM,2025-09
