datetime,adj_close,adj_close.1,adj_close.2,adj_close.3,adj_close.4,adj_close.5,close,close.1,close.2,close.3,close.4,close.5,high,high.1,high.2,high.3,high.4,high.5,low,low.1,low.2,low.3,low.4,low.5,open,open.1,open.2,open.3,open.4,open.5,volume,volume.1,volume.2,volume.3,volume.4,volume.5,symbol,month
2025-09-01 03:45:00+00:00,381.8999938964844,817.2999877929688,2609.89990234375,656.0499877929688,264.6000061035156,367.0,381.8999938964844,817.2999877929688,2609.89990234375,656.0499877929688,264.6000061035156,367.0,382.7999877929688,818.0,2609.89990234375,656.3499755859375,266.79998779296875,370.75,379.0,815.5,2577.10009765625,653.0,263.8999938964844,362.6000061035156,379.0,817.0,2596.89990234375,653.0,266.79998779296875,370.75,0.0,0.0,0.0,0.0,106.0,0.0,INDIANHUME,2025-09
2025-09-01 03:50:00+00:00,381.7999877929688,816.5,2615.89990234375,656.5999755859375,265.54998779296875,366.6499938964844,381.7999877929688,816.5,2615.89990234375,656.5999755859375,265.54998779296875,366.6499938964844,382.1000061035156,818.7000122070312,2628.5,657.0,266.0,367.5,381.2999877929688,815.0,2610.0,655.0999755859375,263.45001220703125,366.0,381.75,818.7000122070312,2610.0,656.0499877929688,265.29998779296875,366.0,3654.0,2516.0,2825.0,23745.0,157.0,791.0,INDIANHUME,2025-09
2025-09-01 03:55:00+00:00,380.6000061035156,817.7999877929688,2620.0,657.1500244140625,266.1499938964844,364.2000122070313,380.6000061035156,817.7999877929688,2620.0,657.1500244140625,266.1499938964844,364.2000122070313,382.7000122070313,818.25,2620.5,657.1500244140625,266.20001220703125,366.2000122070313,380.6000061035156,816.25,2613.89990234375,656.2999877929688,265.29998779296875,364.2000122070313,382.0499877929688,817.4500122070312,2616.0,656.8499755859375,265.3500061035156,366.2000122070313,24944.0,1826.0,996.0,7699.0,35.0,1192.0,INDIANHUME,2025-09
2025-09-01 04:00:00+00:00,381.5499877929688,817.75,2619.89990234375,659.9000244140625,265.3500061035156,363.3999938964844,381.5499877929688,817.75,2619.89990234375,659.9000244140625,265.3500061035156,363.3999938964844,381.5499877929688,819.8499755859375,2620.0,659.9000244140625,266.0,364.1499938964844,380.3999938964844,816.1500244140625,2617.60009765625,656.7999877929688,265.3500061035156,362.7000122070313,380.8999938964844,818.2999877929688,2617.89990234375,656.7999877929688,266.0,364.1499938964844,5411.0,1292.0,301.0,11406.0,137.0,207.0,INDIANHUME,2025-09
2025-09-01 04:05:00+00:00,381.6499938964844,817.25,2618.699951171875,660.4000244140625,265.04998779296875,364.0499877929688,381.6499938964844,817.25,2618.699951171875,660.4000244140625,265.04998779296875,364.0499877929688,381.75,818.7999877929688,2620.0,660.7999877929688,265.25,364.3500061035156,380.6000061035156,817.1500244140625,2613.199951171875,658.9500122070312,265.04998779296875,363.0499877929688,381.5499877929688,817.75,2618.39990234375,659.9000244140625,265.25,363.7999877929688,8373.0,1067.0,515.0,24223.0,8.0,209.0,INDIANHUME,2025-09
2025-09-01 04:10:00+00:00,383.8999938964844,819.9000244140625,2617.10009765625,661.2000122070312,264.54998779296875,365.1000061035156,383.8999938964844,819.9000244140625,2617.10009765625,661.2000122070312,264.54998779296875,365.1000061035156,384.6000061035156,819.9000244140625,2620.0,661.9500122070312,265.0,365.7000122070313,381.2000122070313,817.2999877929688,2615.39990234375,660.0,264.54998779296875,364.5,381.6000061035156,817.2999877929688,2617.0,660.4000244140625,265.0,364.5,26700.0,1247.0,803.0,6198.0,2.0,123.0,INDIANHUME,2025-09
2025-09-01 04:15:00+00:00,384.0,818.5999755859375,2614.699951171875,662.0999755859375,264.70001220703125,364.8500061035156,384.0,818.5999755859375,2614.699951171875,662.0999755859375,264.70001220703125,364.8500061035156,384.3999938964844,819.9000244140625,2618.5,662.2000122070312,264.8999938964844,366.0,383.5499877929688,818.0,2612.800048828125,660.9000244140625,262.3500061035156,364.25,383.6000061035156,819.9000244140625,2617.10009765625,660.9000244140625,263.75,364.25,10427.0,1135.0,345.0,10931.0,99.0,116.0,INDIANHUME,2025-09
2025-09-01 04:20:00+00:00,384.3999938964844,819.5499877929688,2614.89990234375,663.9000244140625,264.29998779296875,364.5,384.3999938964844,819.5499877929688,2614.89990234375,663.9000244140625,264.29998779296875,364.5,384.7999877929688,819.5499877929688,2617.199951171875,664.0,264.29998779296875,365.6499938964844,383.6499938964844,818.0,2613.800048828125,661.6500244140625,264.29998779296875,364.5,384.2000122070313,818.0,2614.699951171875,661.7999877929688,264.29998779296875,365.6499938964844,14458.0,279.0,230.0,8395.0,9.0,369.0,INDIANHUME,2025-09
2025-09-01 04:25:00+00:00,383.7999877929688,819.5499877929688,2620.0,663.2000122070312,262.04998779296875,365.1499938964844,383.7999877929688,819.5499877929688,2620.0,663.2000122070312,262.04998779296875,365.1499938964844,384.6499938964844,822.0,2620.0,664.0,263.45001220703125,365.1499938964844,383.7999877929688,819.0499877929688,2614.699951171875,662.5,262.04998779296875,365.1499938964844,384.2000122070313,819.0499877929688,2614.89990234375,663.75,263.45001220703125,365.1499938964844,7262.0,2916.0,2211.0,6674.0,55.0,0.0,INDIANHUME,2025-09
2025-09-01 04:30:00+00:00,384.2000122070313,819.7999877929688,2617.10009765625,661.7999877929688,261.5,366.6499938964844,384.2000122070313,819.7999877929688,2617.10009765625,661.7999877929688,261.5,366.6499938964844,384.5,819.9000244140625,2619.39990234375,663.5,261.5,366.6499938964844,383.4500122070313,819.0999755859375,2617.0,661.0999755859375,261.5,364.7999877929688,383.8999938964844,819.0999755859375,2618.800048828125,662.9000244140625,261.5,365.1499938964844,21855.0,556.0,315.0,18830.0,33.0,173.0,INDIANHUME,2025-09
