datetime,adj_close,close,high,low,open,volume,symbol,month
2025-09-01 03:45:00+00:00,87.0,87.0,87.06999969482422,86.08000183105469,86.08000183105469,0,HITECH,2025-09
2025-09-01 03:50:00+00:00,86.61000061035156,86.61000061035156,87.0,86.58999633789062,86.91999816894531,11195,HITECH,2025-09
2025-09-01 03:55:00+00:00,86.44999694824219,86.44999694824219,86.5999984741211,86.36000061035156,86.5999984741211,8563,HITECH,2025-09
2025-09-01 04:00:00+00:00,86.43000030517578,86.43000030517578,86.4800033569336,86.30000305175781,86.33000183105469,3684,HITECH,2025-09
2025-09-01 04:05:00+00:00,86.69000244140625,86.69000244140625,86.69000244140625,86.41999816894531,86.41999816894531,4309,HITECH,2025-09
2025-09-01 04:10:00+00:00,86.91000366210938,86.91000366210938,86.94999694824219,86.69999694824219,86.7300033569336,6535,HITECH,2025-09
2025-09-01 04:15:00+00:00,87.19999694824219,87.19999694824219,87.19999694824219,86.9000015258789,86.9000015258789,8983,HITECH,2025-09
2025-09-01 04:20:00+00:00,87.0199966430664,87.0199966430664,87.2699966430664,86.9800033569336,87.22000122070312,3058,HITECH,2025-09
2025-09-01 04:25:00+00:00,87.13999938964844,87.13999938964844,87.16999816894531,87.0199966430664,87.12999725341797,2763,HITECH,2025-09
2025-09-01 04:30:00+00:00,86.87999725341797,86.87999725341797,87.1500015258789,86.87999725341797,87.0999984741211,1001,HITECH,2025-09
2025-09-01 04:35:00+00:00,86.81999969482422,86.81999969482422,86.9800033569336,86.68000030517578,86.94000244140625,2981,HITECH,2025-09
2025-09-01 04:40:00+00:00,86.88999938964844,86.88999938964844,87.0,86.69000244140625,86.81999969482422,5822,HITECH,2025-09
2025-09-01 04:45:00+00:00,86.83999633789062,86.83999633789062,86.8499984741211,86.76000213623047,86.8499984741211,676,HITECH,2025-09
2025-09-01 04:50:00+00:00,86.8499984741211,86.8499984741211,86.8499984741211,86.76000213623047,86.7699966430664,468,HITECH,2025-09
2025-09-01 04:55:00+00:00,86.83999633789062,86.83999633789062,86.8499984741211,86.70999908447266,86.8499984741211,2001,HITECH,2025-09
2025-09-01 05:00:00+00:00,86.83999633789062,86.83999633789062,86.83999633789062,86.79000091552734,86.79000091552734,903,HITECH,2025-09
2025-09-01 05:05:00+00:00,86.83999633789062,86.83999633789062,86.83999633789062,86.80000305175781,86.83999633789062,1106,HITECH,2025-09
2025-09-01 05:10:00+00:00,86.83999633789062,86.83999633789062,86.83999633789062,86.80000305175781,86.83999633789062,1278,HITECH,2025-09
2025-09-01 05:15:00+00:00,86.9000015258789,86.9000015258789,86.9000015258789,86.80999755859375,86.8499984741211,5935,HITECH,2025-09
2025-09-01 05:20:00+00:00,86.87999725341797,86.87999725341797,87.0,86.87999725341797,86.97000122070312,497,HITECH,2025-09
