datetime,adj_close,adj_close.1,close,close.1,high,high.1,low,low.1,open,open.1,volume,volume.1,symbol,month
2025-10-01 03:45:00+00:00,1113.5,1.950000047683716,1113.5,1.950000047683716,1118.5999755859375,1.950000047683716,1103.5999755859375,1.950000047683716,1108.4000244140625,1.950000047683716,0.0,0.0,IMPEXFERRO,2025-10
2025-10-01 03:50:00+00:00,1116.0,,1116.0,,1116.4000244140625,,1111.699951171875,,1114.4000244140625,,4811.0,,IMPEXFERRO,2025-10
2025-10-01 03:55:00+00:00,1125.0,,1125.0,,1129.5999755859375,,1113.9000244140625,,1116.0,,10453.0,,IMPEXFERRO,2025-10
2025-10-01 04:00:00+00:00,1115.9000244140625,1.9700000286102293,1115.9000244140625,1.9700000286102293,1120.699951171875,1.9700000286102293,1114.0,1.9700000286102293,1120.699951171875,1.9700000286102293,7012.0,511.0,IMPEXFERRO,2025-10
2025-10-01 04:05:00+00:00,1116.800048828125,,1116.800048828125,,1121.9000244140625,,1115.0999755859375,,1115.0999755859375,,4773.0,,IMPEXFERRO,2025-10
2025-10-01 04:10:00+00:00,1115.0999755859375,,1115.0999755859375,,1118.699951171875,,1113.5999755859375,,1118.699951171875,,1149.0,,IMPEXFERRO,2025-10
2025-10-01 04:15:00+00:00,1116.0,1.9600000381469729,1116.0,1.9600000381469729,1117.0,1.9600000381469729,1114.5999755859375,1.950000047683716,1116.699951171875,1.950000047683716,474.0,125.0,IMPEXFERRO,2025-10
2025-10-01 04:20:00+00:00,1110.0,,1110.0,,1114.0,,1106.5999755859375,,1114.0,,1717.0,,IMPEXFERRO,2025-10
2025-10-01 04:25:00+00:00,1114.0,,1114.0,,1114.0,,1110.0,,1111.0,,538.0,,IMPEXFERRO,2025-10
2025-10-01 04:30:00+00:00,1110.4000244140625,1.950000047683716,1110.4000244140625,1.950000047683716,1114.0,1.950000047683716,1108.699951171875,1.950000047683716,1114.0,1.950000047683716,856.0,7.0,IMPEXFERRO,2025-10
2025-10-01 04:35:00+00:00,1111.0,1.950000047683716,1111.0,1.950000047683716,1111.0,1.950000047683716,1108.4000244140625,1.950000047683716,1108.4000244140625,1.950000047683716,1064.0,7.0,IMPEXFERRO,2025-10
2025-10-01 04:40:00+00:00,1114.4000244140625,,1114.4000244140625,,1115.4000244140625,,1109.300048828125,,1109.300048828125,,642.0,,IMPEXFERRO,2025-10
2025-10-01 04:45:00+00:00,1115.699951171875,,1115.699951171875,,1117.0,,1114.199951171875,,1115.4000244140625,,821.0,,IMPEXFERRO,2025-10
2025-10-01 04:50:00+00:00,1114.0,,1114.0,,1116.9000244140625,,1114.0,,1116.0,,341.0,,IMPEXFERRO,2025-10
2025-10-01 04:55:00+00:00,1118.699951171875,,1118.699951171875,,1118.9000244140625,,1115.699951171875,,1116.0,,1893.0,,IMPEXFERRO,2025-10
2025-10-01 05:00:00+00:00,1117.199951171875,1.9600000381469729,1117.199951171875,1.9600000381469729,1119.0,1.9600000381469729,1117.199951171875,1.9600000381469729,1117.800048828125,1.9600000381469729,375.0,5.0,IMPEXFERRO,2025-10
2025-10-01 05:05:00+00:00,1116.699951171875,,1116.699951171875,,1117.0999755859375,,1115.4000244140625,,1115.4000244140625,,133.0,,IMPEXFERRO,2025-10
2025-10-01 05:10:00+00:00,1114.199951171875,,1114.199951171875,,1116.199951171875,,1112.5999755859375,,1116.199951171875,,716.0,,IMPEXFERRO,2025-10
2025-10-01 05:15:00+00:00,1111.5,,1111.5,,1112.4000244140625,,1111.5,,1112.4000244140625,,202.0,,IMPEXFERRO,2025-10
2025-10-01 05:20:00+00:00,1110.0,,1110.0,,1112.5,,1107.699951171875,,1111.9000244140625,,398.0,,IMPEXFERRO,2025-10
2025-10-01 05:25:00+00:00,1111.5,,1111.5,,1114.5,,1109.5999755859375,,1110.0,,2353.0,,IMPEXFERRO,2025-10
2025-10-01 05:30:00+00:00,1110.0999755859375,1.9600000381469729,1110.0999755859375,1.9600000381469729,1111.0999755859375,1.9600000381469729,1109.9000244140625,1.9600000381469729,1110.9000244140625,1.9600000381469729,18.0,10.0,IMPEXFERRO,2025-10
2025-10-01 05:35:00+00:00,1108.4000244140625,,1108.4000244140625,,1110.4000244140625,,1108.4000244140625,,1109.800048828125,,238.0,,IMPEXFERRO,2025-10
2025-10-01 05:40:00+00:00,1113.5,1.9700000286102293,1113.5,1.9700000286102293,1113.5,1.9700000286102293,1109.0,1.9700000286102293,1110.0999755859375,1.9700000286102293,368.0,100.0,IMPEXFERRO,2025-10
2025-10-01 05:45:00+00:00,1117.199951171875,,1117.199951171875,,1119.0,,1113.699951171875,,1113.699951171875,,702.0,,IMPEXFERRO,2025-10
2025-10-01 05:50:00+00:00,1116.699951171875,,1116.699951171875,,1118.0999755859375,,1115.5,,1117.300048828125,,505.0,,IMPEXFERRO,2025-10
2025-10-01 05:55:00+00:00,1120.5,,1120.5,,1124.9000244140625,,1116.0999755859375,,1116.0999755859375,,1203.0,,IMPEXFERRO,2025-10
2025-10-01 06:00:00+00:00,1123.9000244140625,,1123.9000244140625,,1124.9000244140625,,1119.4000244140625,,1121.300048828125,,1121.0,,IMPEXFERRO,2025-10
2025-10-01 06:05:00+00:00,1123.300048828125,,1123.300048828125,,1125.0,,1123.300048828125,,1124.9000244140625,,261.0,,IMPEXFERRO,2025-10
2025-10-01 06:10:00+00:00,1125.0,,1125.0,,1125.0,,1119.300048828125,,1123.699951171875,,648.0,,IMPEXFERRO,2025-10
2025-10-01 06:15:00+00:00,1123.9000244140625,1.9700000286102293,1123.9000244140625,1.9700000286102293,1129.0,1.9700000286102293,1123.800048828125,1.9700000286102293,1128.0,1.9700000286102293,745.0,1000.0,IMPEXFERRO,2025-10
2025-10-01 06:20:00+00:00,1123.300048828125,,1123.300048828125,,1123.699951171875,,1123.0,,1123.699951171875,,179.0,,IMPEXFERRO,2025-10
2025-10-01 06:25:00+00:00,1127.4000244140625,,1127.4000244140625,,1128.9000244140625,,1123.800048828125,,1124.5999755859375,,498.0,,IMPEXFERRO,2025-10
2025-10-01 06:30:00+00:00,1128.5999755859375,,1128.5999755859375,,1128.5999755859375,,1125.9000244140625,,1127.199951171875,,966.0,,IMPEXFERRO,2025-10
