datetime,adj_close,adj_close.1,adj_close.2,close,close.1,close.2,high,high.1,high.2,low,low.1,low.2,open,open.1,open.2,volume,volume.1,volume.2,symbol,month
2025-10-01 03:45:00+00:00,936.0499877929688,430.3999938964844,586.5999755859375,936.0499877929688,430.3999938964844,586.5999755859375,947.9500122070312,430.3999938964844,590.2999877929688,936.0499877929688,417.1000061035156,584.9000244140625,941.9500122070312,417.1000061035156,590.0,0.0,0.0,0.0,TIPSMUSIC,2025-10
2025-10-01 03:50:00+00:00,939.5,431.0,588.25,939.5,431.0,588.25,939.75,431.0,589.5,937.0999755859376,427.5499877929688,587.1500244140625,938.9500122070312,430.2000122070313,587.8499755859375,191.0,38.0,4073.0,TIPSMUSIC,2025-10
2025-10-01 03:55:00+00:00,939.0,429.7000122070313,587.4500122070312,939.0,429.7000122070313,587.4500122070312,941.9000244140624,431.8500061035156,589.0499877929688,939.0,429.7000122070313,586.7999877929688,940.0,431.0,587.9000244140625,150.0,28.0,3497.0,TIPSMUSIC,2025-10
2025-10-01 04:00:00+00:00,943.25,431.1000061035156,585.5499877929688,943.25,431.1000061035156,585.5499877929688,943.3499755859376,431.1000061035156,587.8499755859375,941.1500244140624,429.5,585.5499877929688,941.9500122070312,429.6499938964844,587.5499877929688,145.0,70.0,8998.0,TIPSMUSIC,2025-10
2025-10-01 04:05:00+00:00,944.5999755859376,428.2999877929688,585.4500122070312,944.5999755859376,428.2999877929688,585.4500122070312,949.5499877929688,429.8999938964844,586.2000122070312,944.5999755859376,428.2999877929688,584.7000122070312,944.9000244140624,429.8999938964844,585.9000244140625,902.0,4.0,2791.0,TIPSMUSIC,2025-10
2025-10-01 04:10:00+00:00,947.0,427.1499938964844,586.3499755859375,947.0,427.1499938964844,586.3499755859375,947.5499877929688,427.25,587.0,945.0499877929688,427.1499938964844,585.5499877929688,945.0499877929688,427.25,585.5499877929688,120.0,16.0,4337.0,TIPSMUSIC,2025-10
2025-10-01 04:15:00+00:00,953.2999877929688,,585.9000244140625,953.2999877929688,,585.9000244140625,956.2000122070312,,586.7999877929688,947.0,,585.7999877929688,947.0,,586.7999877929688,840.0,,1776.0,TIPSMUSIC,2025-10
2025-10-01 04:20:00+00:00,955.7999877929688,427.0,585.0,955.7999877929688,427.0,585.0,956.1500244140624,427.0,585.9500122070312,953.25,427.0,584.9000244140625,956.0,427.0,585.0499877929688,522.0,1.0,3476.0,TIPSMUSIC,2025-10
2025-10-01 04:25:00+00:00,956.5999755859376,426.5499877929688,583.9500122070312,956.5999755859376,426.5499877929688,583.9500122070312,956.5999755859376,426.5499877929688,585.0,953.6500244140624,426.5499877929688,582.7000122070312,954.0999755859376,426.5499877929688,584.7999877929688,343.0,2.0,5599.0,TIPSMUSIC,2025-10
2025-10-01 04:30:00+00:00,953.6500244140624,426.3500061035156,582.5,953.6500244140624,426.3500061035156,582.5,958.4000244140624,426.3500061035156,584.8499755859375,953.6500244140624,426.3500061035156,582.5,958.4000244140624,426.3500061035156,584.2000122070312,281.0,0.0,2217.0,TIPSMUSIC,2025-10
2025-10-01 04:35:00+00:00,954.5,426.3500061035156,583.0,954.5,426.3500061035156,583.0,956.0,426.3500061035156,583.2000122070312,951.7999877929688,426.3500061035156,581.3499755859375,953.9500122070312,426.3500061035156,582.5,133.0,33.0,4171.0,TIPSMUSIC,2025-10
2025-10-01 04:40:00+00:00,957.0,427.0,583.5499877929688,957.0,427.0,583.5499877929688,959.0,427.0,583.5499877929688,953.4000244140624,427.0,582.4000244140625,953.4000244140624,427.0,582.4000244140625,1177.0,6.0,1770.0,TIPSMUSIC,2025-10
2025-10-01 04:45:00+00:00,956.4500122070312,426.1000061035156,583.8499755859375,956.4500122070312,426.1000061035156,583.8499755859375,957.0,426.9500122070313,584.25,955.0999755859376,426.1000061035156,583.2000122070312,957.0,426.9500122070313,583.7000122070312,133.0,1.0,2699.0,TIPSMUSIC,2025-10
2025-10-01 04:50:00+00:00,959.7999877929688,,583.5999755859375,959.7999877929688,,583.5999755859375,960.0,,585.0,956.9000244140624,,583.4500122070312,957.5999755859376,,584.5999755859375,307.0,,2807.0,TIPSMUSIC,2025-10
2025-10-01 04:55:00+00:00,957.2999877929688,,584.4000244140625,957.2999877929688,,584.4000244140625,959.7999877929688,,584.75,957.2999877929688,,583.6500244140625,959.75,,583.7000122070312,542.0,,2281.0,TIPSMUSIC,2025-10
2025-10-01 05:00:00+00:00,949.25,,584.0499877929688,949.25,,584.0499877929688,957.2999877929688,,584.5,949.25,,584.0,955.5499877929688,,584.2000122070312,492.0,,958.0,TIPSMUSIC,2025-10
2025-10-01 05:05:00+00:00,956.9500122070312,427.4500122070313,584.2999877929688,956.9500122070312,427.4500122070313,584.2999877929688,956.9500122070312,428.3999938964844,584.6500244140625,950.3499755859376,427.4500122070313,584.0,950.3499755859376,428.3999938964844,584.0,266.0,27.0,1154.0,TIPSMUSIC,2025-10
2025-10-01 05:10:00+00:00,957.25,,584.3499755859375,957.25,,584.3499755859375,957.75,,584.9500122070312,955.75,,583.5999755859375,955.75,,584.2999877929688,338.0,,2017.0,TIPSMUSIC,2025-10
2025-10-01 05:15:00+00:00,957.75,,583.7000122070312,957.75,,583.7000122070312,957.75,,584.3499755859375,954.7999877929688,,582.2000122070312,957.25,,583.8499755859375,225.0,,3527.0,TIPSMUSIC,2025-10
