datetime,adj_close,adj_close,adj_close,close,close,close,high,high,high,low,low,low,open,open,open,volume,volume,volume,symbol,month
2025-09-01 03:45:00+00:00,4344.60009765625,569.25,13.460000038146973,4344.60009765625,569.25,13.460000038146973,4373.5,571.4500122070312,13.460000038146973,4340.7001953125,568.4500122070312,13.180000305175781,4353.89990234375,569.7999877929688,13.1899995803833,0.0,0.0,0.0,HARDWYN,2025-09
2025-09-01 03:50:00+00:00,4332.0,568.0999755859375,13.449999809265137,4332.0,568.0999755859375,13.449999809265137,4349.7998046875,569.9500122070312,13.460000038146973,4332.0,568.0999755859375,13.430000305175781,4345.60009765625,568.9500122070312,13.430000305175781,39757.0,3575.0,2269.0,HARDWYN,2025-09
2025-09-01 03:55:00+00:00,4334.2001953125,566.0,13.4399995803833,4334.2001953125,566.0,13.4399995803833,4334.2001953125,568.0999755859375,13.470000267028809,4323.60009765625,566.0,13.40999984741211,4332.0,568.0999755859375,13.460000038146973,28137.0,5485.0,2168.0,HARDWYN,2025-09
2025-09-01 04:00:00+00:00,4344.0,566.7999877929688,13.40999984741211,4344.0,566.7999877929688,13.40999984741211,4345.7998046875,567.7000122070312,13.4399995803833,4332.7001953125,566.0999755859375,13.40999984741211,4332.7001953125,566.6500244140625,13.4399995803833,24421.0,3642.0,0.0,HARDWYN,2025-09
2025-09-01 04:05:00+00:00,4348.5,568.4500122070312,13.300000190734863,4348.5,568.4500122070312,13.300000190734863,4355.0,568.5999755859375,13.430000305175781,4342.7998046875,566.7999877929688,13.260000228881836,4345.2998046875,567.4500122070312,13.430000305175781,23687.0,2065.0,13300.0,HARDWYN,2025-09
2025-09-01 04:10:00+00:00,4357.0,567.5999755859375,13.40999984741211,4357.0,567.5999755859375,13.40999984741211,4358.0,568.4500122070312,13.40999984741211,4348.5,567.0499877929688,13.350000381469727,4348.89990234375,568.4500122070312,13.399999618530273,15497.0,1763.0,2908.0,HARDWYN,2025-09
2025-09-01 04:15:00+00:00,4371.10009765625,568.5,13.380000114440918,4371.10009765625,568.5,13.380000114440918,4379.89990234375,569.6500244140625,13.460000038146973,4356.5,567.25,13.359999656677246,4357.0,567.5999755859375,13.359999656677246,33107.0,5458.0,1636.0,HARDWYN,2025-09
2025-09-01 04:20:00+00:00,4375.7998046875,570.2999877929688,13.380000114440918,4375.7998046875,570.2999877929688,13.380000114440918,4378.0,570.3499755859375,13.380000114440918,4366.60009765625,568.5499877929688,13.380000114440918,4372.0,569.0,13.380000114440918,20191.0,2001.0,0.0,HARDWYN,2025-09
2025-09-01 04:25:00+00:00,4374.2998046875,570.2000122070312,13.430000305175781,4374.2998046875,570.2000122070312,13.430000305175781,4379.60009765625,571.25,13.430000305175781,4371.2998046875,570.2000122070312,13.380000114440918,4375.7998046875,570.6500244140625,13.380000114440918,34153.0,6800.0,56.0,HARDWYN,2025-09
2025-09-01 04:30:00+00:00,4372.2998046875,570.0499877929688,13.449999809265137,4372.2998046875,570.0499877929688,13.449999809265137,4377.39990234375,570.2999877929688,13.449999809265137,4371.2001953125,569.75,13.449999809265137,4375.60009765625,570.2000122070312,13.449999809265137,12481.0,958.0,541.0,HARDWYN,2025-09
2025-09-01 04:35:00+00:00,4370.0,569.5499877929688,13.680000305175781,4370.0,569.5499877929688,13.680000305175781,4374.2998046875,570.2000122070312,13.770000457763672,4364.7998046875,569.0,13.640000343322754,4372.7998046875,570.0,13.770000457763672,14014.0,1864.0,19404.0,HARDWYN,2025-09
2025-09-01 04:40:00+00:00,4372.89990234375,569.3499755859375,13.670000076293945,4372.89990234375,569.3499755859375,13.670000076293945,4374.2998046875,569.9000244140625,13.670000076293945,4366.0,568.7999877929688,13.609999656677246,4370.0,569.5499877929688,13.630000114440918,11717.0,1136.0,30635.0,HARDWYN,2025-09
2025-09-01 04:45:00+00:00,4370.0,568.5,13.600000381469727,4370.0,568.5,13.600000381469727,4374.0,569.2000122070312,13.600000381469727,4368.0,568.0,13.600000381469727,4373.0,569.0,13.600000381469727,8442.0,2348.0,1924.0,HARDWYN,2025-09
2025-09-01 04:50:00+00:00,4372.2998046875,567.1500244140625,13.600000381469727,4372.2998046875,567.1500244140625,13.600000381469727,4373.2001953125,568.5,13.640000343322754,4364.7001953125,567.0999755859375,13.600000381469727,4370.0,568.5,13.640000343322754,11904.0,937.0,12220.0,HARDWYN,2025-09
2025-09-01 04:55:00+00:00,4378.0,568.5,13.6899995803833,4378.0,568.5,13.6899995803833,4379.89990234375,568.5,13.6899995803833,4371.0,567.1500244140625,13.600000381469727,4373.0,567.5,13.640000343322754,14734.0,633.0,4782.0,HARDWYN,2025-09
2025-09-01 05:00:00+00:00,4368.5,567.5,13.609999656677246,4368.5,567.5,13.609999656677246,4379.0,567.7999877929688,13.609999656677246,4365.5,567.3499755859375,13.600000381469727,4378.0,567.75,13.600000381469727,10233.0,539.0,1971.0,HARDWYN,2025-09
2025-09-01 05:05:00+00:00,4369.0,567.5,13.609999656677246,4369.0,567.5,13.609999656677246,4371.2001953125,567.5,13.670000076293945,4366.7998046875,567.0,13.609999656677246,4370.89990234375,567.5,13.670000076293945,3769.0,685.0,0.0,HARDWYN,2025-09
2025-09-01 05:10:00+00:00,4376.0,567.7999877929688,,4376.0,567.7999877929688,,4376.0,567.7999877929688,,4367.2998046875,567.3499755859375,,4369.0,567.7999877929688,,4045.0,298.0,,HARDWYN,2025-09
2025-09-01 05:15:00+00:00,4375.0,568.0,,4375.0,568.0,,4377.0,568.0,,4373.7998046875,567.0499877929688,,4375.0,567.7999877929688,,4396.0,1503.0,,HARDWYN,2025-09
2025-09-01 05:20:00+00:00,4373.10009765625,568.0,,4373.10009765625,568.0,,4377.0,568.4500122070312,,4371.0,567.5,,4375.10009765625,567.5999755859375,,4583.0,1180.0,,HARDWYN,2025-09
2025-09-01 05:25:00+00:00,4377.2001953125,568.0499877929688,13.670000076293945,4377.2001953125,568.0499877929688,13.670000076293945,4378.0,568.5,13.670000076293945,4371.89990234375,567.5,13.670000076293945,4373.2998046875,568.0,13.670000076293945,6956.0,1120.0,72.0,HARDWYN,2025-09
2025-09-01 05:30:00+00:00,4380.2998046875,567.75,13.670000076293945,4380.2998046875,567.75,13.670000076293945,4382.89990234375,568.4500122070312,13.670000076293945,4376.10009765625,567.5,13.619999885559082,4378.0,568.0499877929688,13.619999885559082,11527.0,4988.0,145.0,HARDWYN,2025-09
2025-09-01 05:35:00+00:00,4383.39990234375,568.0,13.609999656677246,4383.39990234375,568.0,13.609999656677246,4388.0,568.25,13.609999656677246,4379.2998046875,567.5999755859375,13.600000381469727,4380.5,567.75,13.609999656677246,11384.0,657.0,25855.0,HARDWYN,2025-09
2025-09-01 05:40:00+00:00,4387.2001953125,567.5999755859375,13.619999885559082,4387.2001953125,567.5999755859375,13.619999885559082,4387.2001953125,568.2000122070312,13.619999885559082,4382.60009765625,567.3499755859375,13.609999656677246,4384.89990234375,568.0999755859375,13.619999885559082,4070.0,607.0,0.0,HARDWYN,2025-09
2025-09-01 05:45:00+00:00,4386.0,567.3499755859375,13.619999885559082,4386.0,567.3499755859375,13.619999885559082,4387.0,568.1500244140625,13.619999885559082,4383.2001953125,567.3499755859375,13.619999885559082,4387.0,567.7999877929688,13.619999885559082,4030.0,702.0,284.0,HARDWYN,2025-09
2025-09-01 05:50:00+00:00,4389.0,567.3499755859375,13.65999984741211,4389.0,567.3499755859375,13.65999984741211,4389.0,568.0,13.65999984741211,4385.2998046875,567.0499877929688,13.600000381469727,4385.5,567.5,13.600000381469727,3430.0,1326.0,1367.0,HARDWYN,2025-09
