date,open,high,low,close,adj_close,volume,symbol
2002-07-01,4.325891017913818,4.671963214874268,3.7635250091552734,4.369150161743164,3.83101749420166,138632,PRAKASH
2002-07-02,5.191070079803467,5.191070079803467,4.455667972564697,4.542185783386231,3.982740640640259,101653,PRAKASH
2002-07-03,4.931516170501709,4.931516170501709,4.455667972564697,4.671963214874268,4.096533298492432,82630,PRAKASH
2002-07-04,4.758481025695801,5.320847034454346,4.498927116394043,5.061293125152588,4.437911510467529,107754,PRAKASH
2002-07-05,5.191070079803467,5.364105224609375,4.758481025695801,4.8017401695251465,4.210326194763184,82757,PRAKASH
2002-07-08,5.2343292236328125,5.796695232391357,5.061293125152588,5.796695232391357,5.082736492156982,219780,PRAKASH
2002-07-09,6.229283809661865,6.661872863769531,6.012989044189453,6.142765998840332,5.386183261871338,284297,PRAKASH
2002-07-10,6.142765998840332,6.315802097320557,5.66691780090332,5.710176944732666,5.006874561309815,96142,PRAKASH
2002-07-11,5.623659133911133,5.883213043212891,5.191070079803467,5.320847034454346,4.665496826171875,46484,PRAKASH
2002-07-12,5.4073638916015625,5.537140846252441,5.147810935974121,5.450623035430908,4.779288768768311,55151,PRAKASH
2002-07-15,5.364105224609375,5.364105224609375,4.931516170501709,5.147810935974121,4.513773441314697,104592,PRAKASH
2002-07-16,5.018033981323242,5.623659133911133,4.758481025695801,5.320847034454346,4.665496826171875,64984,PRAKASH
2002-07-17,5.277587890625,5.277587890625,4.412408828735352,5.104551792144775,4.475841999053955,122708,PRAKASH
2002-07-18,5.191070079803467,5.364105224609375,4.671963214874268,4.931516170501709,4.324119091033936,60328,PRAKASH
2002-07-19,5.104551792144775,5.104551792144775,3.9798200130462646,4.109597206115723,3.6034321784973145,70111,PRAKASH
2002-07-22,3.893301963806152,3.893301963806152,3.374195098876953,3.4607129096984863,3.0344691276550293,27817,PRAKASH
2002-07-23,3.547230958938598,3.80678391456604,3.4607129096984863,3.7202670574188232,3.262054920196533,51196,PRAKASH
2002-07-24,3.633749008178711,3.893301963806152,3.5904901027679443,3.7635250091552734,3.299984931945801,11673,PRAKASH
2002-07-25,3.8500430583953857,4.023078918457031,3.7635250091552734,3.9798200130462646,3.4896395206451416,7591,PRAKASH
2002-07-26,3.633749008178711,3.893301963806152,3.503972053527832,3.503972053527832,3.0724000930786133,23370,PRAKASH
2002-07-29,3.4607129096984863,3.4607129096984863,2.941606044769287,3.287677049636841,2.8827452659606934,12477,PRAKASH
2002-07-30,3.374195098876953,3.547230958938598,3.244417905807495,3.244417905807495,2.8448145389556885,15507,PRAKASH
2002-07-31,3.071382999420166,3.3309359550476074,3.071382999420166,3.244417905807495,2.8448145389556885,9380,PRAKASH
2002-08-01,3.4607129096984863,3.4607129096984863,2.855087995529175,2.9848649501800537,2.617229700088501,33293,PRAKASH
2002-08-02,3.1146419048309326,3.1146419048309326,2.7685699462890625,2.941606044769287,2.579298734664917,25672,PRAKASH
2002-08-05,2.941606044769287,3.1146419048309326,2.811829090118408,3.071382999420166,2.693091630935669,15863,PRAKASH
2002-08-06,2.941606044769287,3.1146419048309326,2.941606044769287,3.1146419048309326,2.731022357940674,3640,PRAKASH
2002-08-07,3.1579010486602783,3.244417905807495,3.0281240940093994,3.071382999420166,2.693091630935669,14334,PRAKASH
2002-08-08,3.0281240940093994,3.1579010486602783,2.941606044769287,3.1579010486602783,2.768953800201416,8871,PRAKASH
2002-08-09,2.9848649501800537,2.9848649501800537,2.5955350399017334,2.8983469009399414,2.541367769241333,120726,PRAKASH
2002-08-12,2.811829090118408,2.941606044769287,2.811829090118408,2.941606044769287,2.579298734664917,1762,PRAKASH
2002-08-13,2.8983469009399414,2.8983469009399414,2.811829090118408,2.855087995529175,2.503436803817749,6821,PRAKASH
2002-08-14,2.941606044769287,2.941606044769287,2.68205189704895,2.725311040878296,2.389643907546997,19715,PRAKASH
2002-08-15,2.725311040878296,2.725311040878296,2.725311040878296,2.725311040878296,2.389643907546997,0,PRAKASH
2002-08-16,2.725311040878296,2.941606044769287,2.725311040878296,2.941606044769287,2.579298734664917,8593,PRAKASH
2002-08-19,2.9848649501800537,2.9848649501800537,2.855087995529175,2.941606044769287,2.579298734664917,26930,PRAKASH
2002-08-20,2.8983469009399414,3.071382999420166,2.855087995529175,3.0281240940093994,2.655160665512085,12251,PRAKASH
2002-08-21,3.1146419048309326,3.1146419048309326,2.941606044769287,2.9848649501800537,2.617229700088501,9708,PRAKASH
2002-08-22,2.9848649501800537,2.9848649501800537,2.68205189704895,2.725311040878296,2.389643907546997,10414,PRAKASH
2002-08-23,2.7685699462890625,2.941606044769287,2.7685699462890625,2.855087995529175,2.503436803817749,3236,PRAKASH
2002-08-26,2.811829090118408,2.855087995529175,2.7685699462890625,2.7685699462890625,2.427574872970581,2831,PRAKASH
2002-08-27,2.7685699462890625,2.941606044769287,2.68205189704895,2.7685699462890625,2.427574872970581,9810,PRAKASH
2002-08-28,2.68205189704895,2.68205189704895,2.6387939453125,2.6387939453125,2.313782930374145,6999,PRAKASH
2002-08-29,2.5955350399017334,2.68205189704895,2.5955350399017334,2.68205189704895,2.351712703704834,9246,PRAKASH
2002-08-30,2.855087995529175,2.855087995529175,2.5955350399017334,2.6387939453125,2.313782930374145,20976,PRAKASH
2002-09-02,2.855087995529175,2.941606044769287,2.7685699462890625,2.8983469009399414,2.541367769241333,2641,PRAKASH
2002-09-03,2.5955350399017334,2.855087995529175,2.5955350399017334,2.7685699462890625,2.427574872970581,6380,PRAKASH
2002-09-04,2.68205189704895,2.811829090118408,2.68205189704895,2.811829090118408,2.465505838394165,2196,PRAKASH
2002-09-05,2.7685699462890625,2.7685699462890625,2.552275896072388,2.552275896072388,2.237920999526977,23414,PRAKASH
2002-09-06,2.725311040878296,2.725311040878296,2.5955350399017334,2.68205189704895,2.351712703704834,4334,PRAKASH
2002-09-09,2.68205189704895,2.811829090118408,2.5955350399017334,2.5955350399017334,2.275851964950561,4614,PRAKASH
2002-09-10,2.5955350399017334,2.5955350399017334,2.5955350399017334,2.5955350399017334,2.275851964950561,0,PRAKASH
2002-09-11,2.6387939453125,2.6387939453125,2.6387939453125,2.6387939453125,2.313782930374145,232,PRAKASH
2002-09-12,2.6387939453125,2.68205189704895,2.552275896072388,2.5955350399017334,2.275851964950561,3323,PRAKASH
2002-09-13,2.725311040878296,2.725311040878296,2.5955350399017334,2.5955350399017334,2.275851964950561,6299,PRAKASH
2002-09-16,2.5955350399017334,2.725311040878296,2.5955350399017334,2.725311040878296,2.389643907546997,4854,PRAKASH
2002-09-17,2.68205189704895,2.68205189704895,2.5955350399017334,2.6387939453125,2.313782930374145,5137,PRAKASH
2002-09-18,2.68205189704895,2.68205189704895,2.6387939453125,2.68205189704895,2.351712703704834,4995,PRAKASH
2002-09-19,2.5955350399017334,2.725311040878296,2.5955350399017334,2.725311040878296,2.389643907546997,6980,PRAKASH
2002-09-20,2.6387939453125,2.68205189704895,2.5955350399017334,2.68205189704895,2.351712703704834,9651,PRAKASH
2002-09-23,2.5955350399017334,2.725311040878296,2.5955350399017334,2.6387939453125,2.313782930374145,10467,PRAKASH
2002-09-24,2.6387939453125,2.68205189704895,2.6387939453125,2.68205189704895,2.351712703704834,4757,PRAKASH
2002-09-25,2.68205189704895,2.725311040878296,2.68205189704895,2.725311040878296,2.389643907546997,2658,PRAKASH
2002-09-26,2.68205189704895,2.7685699462890625,2.68205189704895,2.725311040878296,2.389643907546997,9559,PRAKASH
2002-09-27,2.725311040878296,2.725311040878296,2.68205189704895,2.68205189704895,2.351712703704834,7281,PRAKASH
2002-09-30,2.5955350399017334,2.6387939453125,2.552275896072388,2.5955350399017334,2.275851964950561,6343,PRAKASH
2002-10-01,2.5955350399017334,2.6387939453125,2.5955350399017334,2.5955350399017334,2.275851964950561,6020,PRAKASH
2002-10-02,2.5955350399017334,2.5955350399017334,2.5955350399017334,2.5955350399017334,2.275851964950561,0,PRAKASH
2002-10-03,2.552275896072388,2.5955350399017334,2.552275896072388,2.5955350399017334,2.275851964950561,1675,PRAKASH
2002-10-04,2.552275896072388,2.68205189704895,2.552275896072388,2.5955350399017334,2.275851964950561,27225,PRAKASH
2002-10-07,2.5955350399017334,2.7685699462890625,2.5955350399017334,2.7685699462890625,2.427574872970581,4422,PRAKASH
2002-10-08,2.68205189704895,2.811829090118408,2.5955350399017334,2.6387939453125,2.313782930374145,11095,PRAKASH
2002-10-09,2.68205189704895,2.68205189704895,2.6387939453125,2.6387939453125,2.313782930374145,4752,PRAKASH
