date,open,high,low,close,adj_close,volume,symbol
2002-08-12,60.0,61.25,60.0,60.29999923706055,50.44698333740234,775,MCLEODRUSS
2002-08-13,60.25,61.5,60.04999923706055,60.900001525878906,50.94894409179688,1256,MCLEODRUSS
2002-08-14,60.45000076293945,60.45000076293945,59.04999923706055,59.34999847412109,49.65221405029297,1594,MCLEODRUSS
2002-08-15,59.34999847412109,59.34999847412109,59.34999847412109,59.34999847412109,49.65221405029297,0,MCLEODRUSS
2002-08-16,61.70000076293945,61.70000076293945,59.25,59.95000076293945,50.154178619384766,2386,MCLEODRUSS
2002-08-19,59.5,60.20000076293945,59.5,60.0,50.19600677490234,3164,MCLEODRUSS
2002-08-20,59.95000076293945,60.20000076293945,59.5,60.0,50.19600677490234,3402,MCLEODRUSS
2002-08-21,59.400001525878906,59.400001525878906,57.5,58.0,48.52280807495117,2050,MCLEODRUSS
2002-08-22,57.5,59.900001525878906,57.5,58.95000076293945,49.31757736206055,1250,MCLEODRUSS
2002-08-23,59.0,59.70000076293945,58.34999847412109,59.400001525878906,49.69405364990234,225,MCLEODRUSS
2002-08-26,59.900001525878906,59.900001525878906,58.5,58.650001525878906,49.066593170166016,1825,MCLEODRUSS
2002-08-27,59.0,59.75,58.400001525878906,58.54999923706055,48.98292541503906,3030,MCLEODRUSS
2002-08-28,58.0,59.150001525878906,57.70000076293945,57.84999847412109,48.39731597900391,485,MCLEODRUSS
2002-08-29,58.0,59.0,57.5,57.5,48.1045036315918,1850,MCLEODRUSS
2002-08-30,59.45000076293945,59.45000076293945,57.5,58.0,48.52280807495117,1959,MCLEODRUSS
2002-09-02,58.0,60.0,58.0,59.34999847412109,49.65221405029297,1789,MCLEODRUSS
2002-09-03,58.400001525878906,59.70000076293945,58.400001525878906,59.150001525878906,49.484901428222656,1485,MCLEODRUSS
2002-09-04,59.59999847412109,59.70000076293945,58.59999847412109,59.0,49.359405517578125,1095,MCLEODRUSS
2002-09-05,58.59999847412109,59.70000076293945,58.59999847412109,59.45000076293945,49.73587417602539,1453,MCLEODRUSS
2002-09-06,61.900001525878906,61.900001525878906,58.75,59.04999923706055,49.4012336730957,3152,MCLEODRUSS
2002-09-09,58.0,58.5,57.79999923706055,58.04999923706055,48.56463623046875,973,MCLEODRUSS
2002-09-10,58.04999923706055,58.04999923706055,58.04999923706055,58.04999923706055,48.56463623046875,0,MCLEODRUSS
2002-09-11,59.0,59.0,57.59999847412109,58.20000076293945,48.690128326416016,829,MCLEODRUSS
