datetime,adj_close,adj_close,adj_close,close,close,close,high,high,high,low,low,low,open,open,open,volume,volume,volume,symbol,month
2025-09-01 03:45:00+00:00,2203.60009765625,,,2203.60009765625,,,2236.800048828125,,,2196.0,,,2220.0,,,0.0,,,ANKITMETAL,2025-09
2025-09-01 03:50:00+00:00,2242.89990234375,,,2242.89990234375,,,2253.800048828125,,,2201.89990234375,,,2204.800048828125,,,107794.0,,,ANKITMETAL,2025-09
2025-09-01 03:55:00+00:00,2248.300048828125,,,2248.300048828125,,,2256.699951171875,,,2244.699951171875,,,2246.300048828125,,,43385.0,,,ANKITMETAL,2025-09
2025-09-01 04:00:00+00:00,2251.0,,1.8600000143051147,2251.0,,1.8600000143051147,2254.89990234375,,1.8600000143051147,2244.10009765625,,1.8600000143051147,2247.60009765625,,1.8600000143051147,25205.0,,0.0,ANKITMETAL,2025-09
2025-09-01 04:05:00+00:00,2249.39990234375,,,2249.39990234375,,,2260.0,,,2246.699951171875,,,2251.39990234375,,,28480.0,,,ANKITMETAL,2025-09
2025-09-01 04:10:00+00:00,2261.0,,,2261.0,,,2262.89990234375,,,2248.60009765625,,,2249.800048828125,,,22531.0,,,ANKITMETAL,2025-09
2025-09-01 04:15:00+00:00,2261.10009765625,,1.8600000143051147,2261.10009765625,,1.8600000143051147,2270.0,,1.8600000143051147,2259.89990234375,,1.8600000143051147,2260.89990234375,,1.8600000143051147,32374.0,,15.0,ANKITMETAL,2025-09
2025-09-01 04:20:00+00:00,2270.800048828125,,,2270.800048828125,,,2271.800048828125,,,2261.0,,,2262.300048828125,,,30914.0,,,ANKITMETAL,2025-09
2025-09-01 04:25:00+00:00,2269.300048828125,,,2269.300048828125,,,2274.0,,,2265.10009765625,,,2270.0,,,22965.0,,,ANKITMETAL,2025-09
2025-09-01 04:30:00+00:00,2265.699951171875,,,2265.699951171875,,,2272.89990234375,,,2263.699951171875,,,2270.0,,,17052.0,,,ANKITMETAL,2025-09
2025-09-01 04:35:00+00:00,2265.60009765625,,,2265.60009765625,,,2266.89990234375,,,2259.0,,,2265.699951171875,,,22606.0,,,ANKITMETAL,2025-09
2025-09-01 04:40:00+00:00,2254.699951171875,,,2254.699951171875,,,2266.800048828125,,,2250.199951171875,,,2264.60009765625,,,21890.0,,,ANKITMETAL,2025-09
2025-09-01 04:45:00+00:00,2253.800048828125,96.73999786376953,,2253.800048828125,96.73999786376953,,2259.300048828125,96.73999786376953,,2253.0,96.73999786376953,,2255.10009765625,96.73999786376953,,18666.0,0.0,,ANKITMETAL,2025-09
2025-09-01 04:50:00+00:00,2243.89990234375,,1.7699999809265137,2243.89990234375,,1.7699999809265137,2253.60009765625,,1.7699999809265137,2240.0,,1.7699999809265137,2253.5,,1.7699999809265137,26938.0,,1203.0,ANKITMETAL,2025-09
2025-09-01 04:55:00+00:00,2251.199951171875,,,2251.199951171875,,,2254.39990234375,,,2242.0,,,2243.0,,,10664.0,,,ANKITMETAL,2025-09
2025-09-01 05:00:00+00:00,2247.300048828125,,1.940000057220459,2247.300048828125,,1.940000057220459,2252.199951171875,,1.940000057220459,2242.5,,1.940000057220459,2252.199951171875,,1.940000057220459,9808.0,,0.0,ANKITMETAL,2025-09
2025-09-01 05:05:00+00:00,2239.800048828125,,1.9199999570846558,2239.800048828125,,1.9199999570846558,2248.0,,1.9199999570846558,2238.10009765625,,1.9199999570846558,2247.300048828125,,1.9199999570846558,11082.0,,36.0,ANKITMETAL,2025-09
2025-09-01 05:10:00+00:00,2244.199951171875,96.47000122070312,1.940000057220459,2244.199951171875,96.47000122070312,1.940000057220459,2244.199951171875,96.47000122070312,1.940000057220459,2239.0,96.47000122070312,1.940000057220459,2240.0,96.47000122070312,1.940000057220459,8910.0,100.0,3582.0,ANKITMETAL,2025-09
2025-09-01 05:15:00+00:00,2238.60009765625,,,2238.60009765625,,,2244.0,,,2234.199951171875,,,2244.0,,,22347.0,,,ANKITMETAL,2025-09
2025-09-01 05:20:00+00:00,2238.699951171875,,,2238.699951171875,,,2240.699951171875,,,2235.10009765625,,,2237.800048828125,,,6492.0,,,ANKITMETAL,2025-09
2025-09-01 05:25:00+00:00,2246.800048828125,,,2246.800048828125,,,2251.699951171875,,,2239.89990234375,,,2239.89990234375,,,12095.0,,,ANKITMETAL,2025-09
2025-09-01 05:30:00+00:00,2251.699951171875,,,2251.699951171875,,,2255.300048828125,,,2246.199951171875,,,2246.800048828125,,,13761.0,,,ANKITMETAL,2025-09
2025-09-01 05:35:00+00:00,2249.89990234375,,,2249.89990234375,,,2251.699951171875,,,2246.0,,,2250.60009765625,,,5462.0,,,ANKITMETAL,2025-09
2025-09-01 05:40:00+00:00,2253.199951171875,,,2253.199951171875,,,2253.199951171875,,,2249.0,,,2250.0,,,4669.0,,,ANKITMETAL,2025-09
2025-09-01 05:45:00+00:00,2256.0,,1.9299999475479126,2256.0,,1.9299999475479126,2256.0,,1.9299999475479126,2250.89990234375,,1.9299999475479126,2252.60009765625,,1.9299999475479126,7617.0,,1.0,ANKITMETAL,2025-09
2025-09-01 05:50:00+00:00,2255.800048828125,,,2255.800048828125,,,2257.89990234375,,,2254.0,,,2256.0,,,6119.0,,,ANKITMETAL,2025-09
2025-09-01 05:55:00+00:00,2253.10009765625,,,2253.10009765625,,,2258.0,,,2251.39990234375,,,2256.10009765625,,,6401.0,,,ANKITMETAL,2025-09
2025-09-01 06:00:00+00:00,2258.89990234375,,,2258.89990234375,,,2258.89990234375,,,2252.89990234375,,,2253.199951171875,,,6980.0,,,ANKITMETAL,2025-09
2025-09-01 06:05:00+00:00,2258.0,,,2258.0,,,2258.89990234375,,,2255.89990234375,,,2258.89990234375,,,4380.0,,,ANKITMETAL,2025-09
2025-09-01 06:10:00+00:00,2261.0,,,2261.0,,,2262.0,,,2256.10009765625,,,2258.0,,,8334.0,,,ANKITMETAL,2025-09
2025-09-01 06:15:00+00:00,2249.0,,,2249.0,,,2262.0,,,2249.0,,,2262.0,,,10541.0,,,ANKITMETAL,2025-09
